,,A Season,,,,,,,B Season,,,,,,,2007
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
PACIFIC PRINCE,Westward,5679.85,778,4216.64,0.444228,1.04004,598,-2.61791,0.333333,8370.82,1513,1077.27,0.0870632,1.08137,412,-1.17461,0.735867,14050.7,2291,5293.91,0.163053,1010
BERING ROSE,Unalaska,4794.26,301,0,0.0644521,0.995345,483,0.371627,1.08258,6297.62,324,0,0.0528771,0.946775,271,-0.214548,0.952323,11091.9,625,0,0.0563475,754
GOLDEN DAWN,Akutan pollock,5388.01,417,0,0.0794356,1.01995,556,0.253679,1.05637,7617.89,650,317.372,0.0653378,0.950422,330,-0.564489,0.874558,13005.9,1067,317.372,0.0820397,886
DESTINATION,Unalaska,5983.16,508,0,0.0860749,0.979271,593,0.201416,1.04476,7027.24,722,958.523,0.0703608,0.980678,314,-0.705553,0.843211,13010.4,1230,958.523,0.0945397,907
VIKING,Westward,3603.02,378,1754.15,0.186059,0.940358,343,-0.585644,0.869857,7396.96,216,0,0.0302827,1.05911,357,0.419983,1.09333,11000,594,1754.15,0.0540001,700
DOMINATOR,Akutan pollock,4285.34,258,0,0.0618387,1.01341,439,0.3922,1.08716,6992.6,490,0,0.0720762,0.956281,304,-0.753728,0.832505,11277.9,748,0,0.0663242,743
AMERICAN BEAUTY,Peter Pan,1671.7,279,855.445,0.229096,1.04664,177,-0.924426,0.794572,1978.11,1,0,0.00101107,0.971329,87,1.24204,1.27601,3649.81,280,855.445,0.0767164,264
AURORA,Unisea,8382.02,617,0,0.0744451,1.01642,862,0.292964,1.0651,11900.8,320,0,0.0276453,1.04701,567,0.494052,1.10979,20282.8,937,0,0.0461968,1429
ALSEA,Unisea,4436.57,891,3049.31,0.436109,0.961376,431,-2.55399,0.333333,6541.26,18,0,0.00382189,1.05032,313,1.1631,1.25847,10977.8,909,3049.31,0.0828032,744
ROYAL ATLANTIC,Northern Victor,3064.3,229,0,0.0766895,1.04211,323,0.275296,1.06118,4473.5,145,0,0.0335308,1.08019,220,0.328766,1.07306,7537.8,374,0,0.0496166,543
PACIFIC VIKING,Akutan pollock,2002.55,192,0,0.0983748,1.01638,206,0.104593,1.02324,4449.48,421,310.087,0.049041,0.862286,174,-0.106815,0.976263,6452.03,613,310.087,0.0950089,380
NORTHWEST EXPLORER,Akutan pollock,4603.86,557,2653.71,0.255365,1.02255,476,-1.13121,0.746876,5545.67,410,1278.8,0.0555441,0.730906,184,-0.289448,0.935678,10149.5,967,3932.5,0.0952753,660
MORNING STAR,Unalaska,4212.05,598,3329.35,0.541519,0.973199,414,-3.38377,0.333333,6248.25,497,204.901,0.0569221,0.921161,262,-0.328146,0.927079,10460.3,1095,3534.25,0.104682,676
VIKING EXPLORER,Akutan pollock,3366.05,434,1821.52,0.216894,0.976022,332,-0.828373,0.815917,4978.82,718,818.02,0.101423,0.940417,213,-1.57788,0.603687,8344.87,1152,2639.54,0.138049,545
CHELSEA K,Westward,13287.5,1198,2539.61,0.110161,0.879926,1183,0.0118147,1.00263,15845.3,477,0,0.0306085,1.03786,749,0.410835,1.0913,29132.8,1675,2539.61,0.0574953,1932
GLADIATOR,Akutan pollock,3866.39,319,0,0.0837991,0.977678,382,0.219331,1.04874,2805.43,519,1238.21,0.133358,0.954383,122,-2.47473,0.333333,6671.82,838,1238.21,0.125603,504
AURIGA,Unisea,7941.05,890,4040.27,0.1915,0.930429,747,-0.628474,0.860339,12735.6,268,0,0.021436,1.01968,591,0.668431,1.14854,20676.6,1158,4040.27,0.0560052,1338
STARFISH,Unisea,4308.93,397,0,0.0932946,1.02573,447,0.144584,1.03213,5901.05,123,0,0.0216911,1.05457,283,0.661267,1.14695,10210,520,0,0.0509306,730
STARLITE,Unisea,3488.24,240,0,0.0699494,0.968028,341,0.328353,1.07297,4404.23,6,0,0.0024976,1.08392,217,1.20029,1.26673,7892.46,246,0,0.031169,558
COMMODORE,Northern Victor,2594.55,474,2056.32,0.531373,1.02806,270,-3.3039,0.333333,3660.69,438,407.867,0.0574885,1.01601,169,-0.344051,0.923544,6255.24,912,2464.18,0.145798,439
ALASKA ROSE,Unalaska,4585.98,493,2091.8,0.192047,1.00321,465,-0.632783,0.859382,6545.9,326,0,0.0510243,0.979444,292,-0.162514,0.963886,11131.9,819,2091.8,0.0735725,757
ARCTIC EXPLORER,Akutan pollock,5683.03,375,0,0.0675696,0.963709,554,0.347087,1.07713,7151.07,533,142.932,0.0766252,0.972978,317,-0.881481,0.804115,12834.1,908,142.932,0.070749,871
BRISTOL EXPLORER,Akutan pollock,4048.18,296,0,0.0748485,0.932659,382,0.289788,1.0644,5202.16,547,845.91,0.0713916,0.945017,224,-0.734501,0.836777,9250.34,843,845.91,0.0911318,606
SOVEREIGNTY,Akutan pollock,6665.54,389,0,0.05911,1.00734,679,0.41368,1.09193,6000.91,517,0,0.0881533,0.941821,257,-1.20523,0.727825,12666.5,906,0,0.0715275,936
ROYAL AMERICAN,Akutan pollock,2262.18,169,0,0.0769171,1.01582,232,0.273505,1.06078,4943.2,535,863.143,0.0745087,1.0158,228,-0.822042,0.817324,7205.38,704,863.143,0.0977048,460
SEA WOLF,Unalaska,4155.53,214,0,0.0527009,1.01255,425,0.464131,1.10314,6168.48,456,0,0.0752211,0.949305,266,-0.842047,0.812878,10324,670,0,0.0648973,691
WESTWARD I,Westward,4951.08,502,0,0.103008,0.983994,493,0.0681227,1.01514,6537.37,189,0,0.0308993,1.06742,318,0.402668,1.08948,11488.5,691,0,0.0601474,811
DEFENDER,Unisea,9250.3,675,0,0.0738354,0.973387,911,0.297763,1.06617,12507,654,0,0.0530902,1.07095,610,-0.220532,0.950993,21757.3,1329,0,0.0610829,1521
AMERICAN EAGLE,Northern Victor,2619.3,267,0,0.104226,1.04315,276,0.05853,1.01301,3094.55,369,705.034,0.0723995,1.07843,152,-0.762806,0.830488,5713.85,636,705.034,0.111308,428
ALASKAN COMMAND,Westward,9516.92,1088,5436.43,0.208799,0.764993,737,-0.764647,0.830079,4926.54,573,311.626,0.0535221,1.01215,227,-0.232662,0.948297,14443.5,1661,5748.06,0.115,964
COLUMBIA,Akutan pollock,3252.43,332,693.393,0.128173,0.970865,319,-0.129977,0.971116,5274.01,730,873.89,0.092952,0.962948,231,-1.33999,0.689241,8526.44,1062,1567.28,0.124554,550
NORTHERN PATRIOT,Akutan pollock,5944.66,546,0,0.0926883,1.04294,627,0.149356,1.03319,8963.49,661,0,0.0753055,0.955512,390,-0.844417,0.812352,14908.1,1207,0,0.0809624,1017
ALDEBARAN,Akutan pollock,4401.55,339,0,0.079063,0.980842,437,0.256613,1.05703,3061.61,444,843.028,0.132066,0.917025,127,-2.43846,0.333333,7463.16,783,843.028,0.104915,564
OCEAN HOPE 3,Westward,859.9,64,0,0.0767531,0.907916,79,0.274795,1.06107,111.149,0,0,0,1.0868,5,1.27043,1.28232,971.049,64,0,0.0659081,84
ARGOSY,Unisea,4204.33,576,2589.08,0.278595,1.02128,434,-1.31407,0.697108,5263.23,45,0,0.00911988,0.976168,234,1.01431,1.2254,9467.55,621,2589.08,0.0655925,668
GUN-MAR,Unisea,6075.96,231,0,0.0390062,1.02899,632,0.571934,1.1271,8970.64,23,0,0.00334424,1.09266,446,1.17651,1.26145,15046.6,254,0,0.0168809,1078
OCEAN EXPLORER,Akutan pollock,3296.96,445,2706.52,0.592785,0.785335,262,-3.78732,0.333333,7458.52,623,949.67,0.0620693,1.01501,345,-0.472699,0.894956,10755.5,1068,3656.19,0.0992982,607
PACIFIC EXPLORER,Akutan pollock,3014.23,231,0,0.0776317,1.0455,319,0.26788,1.05953,5080.55,404,0,0.0805031,0.980034,226,-0.990385,0.779914,8094.78,635,0,0.0784456,545
ALYESKA,Westward,1963.52,211,870.089,0.187483,0.992194,197,-0.596855,0.867366,0,0,0,nan,0.99177,0,,,1963.52,211,870.089,0.10746,197
EXCALIBUR II,Northern Victor,1224.34,39,0,0.0351208,0.770152,95,0.602518,1.13389,1274.95,1,0,0.00392174,1.09315,63,1.16029,1.25784,2499.29,40,0,0.0160045,158
LISA MELINDA,Akutan pollock,801.417,42,0,0.0573983,0.701654,56,0.427153,1.09492,0,0,0,nan,1.05436,0,,,801.417,42,0,0.0524072,56
HICKORY WIND,Westward,411.19,19,0,0.0535033,0.789495,32,0.457815,1.10174,1129.91,22,0,0.0230108,1.03179,53,0.624206,1.13871,1541.1,41,0,0.0266044,85
LESLIE LEE,Akutan pollock,1284.58,98,0,0.0794032,1.03061,134,0.253935,1.05643,2447.31,4,0,0.00408612,1.09628,122,1.15568,1.25682,3731.89,102,0,0.027332,256
PACIFIC RAM,Akutan pollock,417.378,17,0,0.0455223,1.04283,44,0.52064,1.1157,0,0,0,nan,1.09521,0,,,417.378,17,0,0.0407304,44
WALTER N,Peter Pan,1033.39,56,0,0.0551584,1.0828,113,0.444786,1.09884,1609.23,1,0,0.00248566,1.08315,79,1.20062,1.26681,2642.62,57,0,0.0215695,192
FIERCE ALLEGIANCE,Unisea,4957.27,312,0,0.0645517,0.928553,466,0.370843,1.08241,5493.78,24,0,0.00546073,1.08252,271,1.11707,1.24824,10451,336,0,0.0321499,737
NORDIC FURY,Northern Victor,319.615,3,0,0.0093863,1.08309,35,0.805096,1.17891,0,0,0,nan,1.0775,0,,,319.615,3,0,0.0093863,35
OCEANIC,Peter Pan,1269.63,25,0,0.0220536,1.04804,134,0.705381,1.15675,1315.89,5,0,0.00455964,1.08292,64,1.14238,1.25386,2585.53,30,0,0.0116031,198
VANGUARD,Unalaska,142.058,4,0,0.0351968,1.09181,15,0.60192,1.13376,156.439,9,0,0.0639226,1.06731,7,-0.524744,0.88339,298.498,13,0,0.0435514,22
ELIZABETH F,Peter Pan,589.787,28,0,0.0508658,1.07153,63,0.478576,1.10635,1065.94,0,0,0.00187628,1.04052,50,1.21774,1.27061,1655.73,28,0,0.016911,113
ANITA J,Northern Victor,2085.76,65,0,0.0340403,1.02891,217,0.611024,1.13578,3363.84,58,0,0.0190259,1.02232,156,0.736116,1.16358,5449.6,123,0,0.0225704,373
GOLD RUSH,Northern Victor,1035.13,32,0,0.0347782,1.01716,106,0.605215,1.13449,1594.02,2,0,0.00313672,1.07632,78,1.18234,1.26274,2629.15,34,0,0.0129319,184
SUNSET BAY,Northern Victor,953.269,9,0,0.0125883,1.0895,105,0.779891,1.17331,1871.29,32,0,0.0192381,1.00945,86,0.730156,1.16226,2824.56,41,0,0.0145156,191
HALF MOON BAY,Northern Victor,736.775,37,0,0.0502188,0.976647,72,0.483669,1.10748,1967.02,115,0,0.061006,1.05146,94,-0.442836,0.901592,2703.8,152,0,0.0562173,166
TRAVELER,Akutan pollock,692.178,22,0,0.0332284,1.06466,74,0.617415,1.1372,278.218,4,0,0.0143772,1.083,13,0.866667,1.19259,970.396,26,0,0.0267932,87
CAITLIN ANN,Westward,2743.17,43,0,0.0171334,1.0897,302,0.744112,1.16536,3425.4,86,0,0.0256904,1.0214,159,0.548952,1.12199,6168.58,129,0,0.0209124,461
MAR-GUN,Mothership,148.841,3,0,0.0201558,1.10753,16,0.720321,1.16007,253.128,0,0,0,1.10566,12,1.27043,1.28232,401.969,3,0,0.00746326,28
MISS BERDIE,Northern Victor,426.638,1,0,0.00468781,1.07836,46,0.842082,1.18713,0,0,0,nan,1.03476,0,,,426.638,1,0,0.00234391,46
WESTERN DAWN,Unalaska,241.459,1,0,0.0124245,1.00984,24,0.781181,1.1736,505.409,1,0,0.00197859,1.07624,24,1.21486,1.26997,746.868,2,0,0.00267785,48
PREDATOR,Akutan pollock,600.312,3,0,0.0116606,1.07572,65,0.787193,1.17493,0,0,0,nan,1.03847,0,,,600.312,3,0,0.0049974,65
SEEKER,Akutan pollock,874.423,7,0,0.0114361,1.06801,94,0.788961,1.17532,1380.15,128,0,0.0949175,0.862763,54,-1.39519,0.671673,2254.57,135,0,0.0598784,148
PACIFIC CHALLENGER,Peter Pan,541.468,15,0,0.0295493,1.03868,56,0.646376,1.14364,1251.03,5,0,0.00479606,0.777236,44,1.13574,1.25239,1792.49,20,0,0.0111576,100
BLUE FOX,Akutan pollock,517.626,3,0,0.00772759,1.04404,54,0.818154,1.18181,0,0,0,nan,1.05436,0,,,517.626,3,0,0.00579569,54
PERSEVERANCE,Akutan pollock,101.115,1,0,0.0197795,1.10025,11,0.723283,1.16073,0,0,0,nan,1,0,,,101.115,1,0,0.00988973,11
GOLDEN PISCES,Akutan pollock,0,0,0,nan,1,0,,,1330.46,4,0,0.00450971,0.985988,59,1.14378,1.25417,1330.46,4,0,0.00300647,59
MAJESTY,Akutan pollock,0,0,0,nan,1.04502,0,,,3941.68,143,0,0.0385622,1.01405,182,0.187466,1.04166,3941.68,143,0,0.0362789,182
STARWARD,Unisea,0,0,0,nan,1.00268,0,,,1969.19,57,0,0.0299615,1.03195,92,0.429004,1.09533,1969.19,57,0,0.0289459,92
MARK I,Akutan pollock,0,0,0,nan,1.04982,0,,,173.005,6,0,0.0346812,0.782848,6,0.296459,1.06588,173.005,6,0,0.0346812,6

TOTAL,,239735,20799,43998.1,0.0867582,,23807,,,311445,18975,14190.7,0.0609257,,14185,,,551180,39774,58188.8,0.0721615,37992
