,,A Season,,,,,,,,B Season,,,,,,,,2003
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
MAJESTY,Akutan pollock,1299.3,36,0,0.0277072,1.02806,88,0.472663,1.15755,4035.26,4,0,0.000991261,1,104,0.935016,1.31167,5334.56,40,0,0.00674844,192
BERING ROSE,Unalaska,4953.19,112,0,0.0226117,1.13341,369,0.684391,1.22813,7606.12,523,0,0.0687604,0.773947,153,-6.98348,0.333333,12559.3,635,0,0.049525,522
MORNING STAR,Unalaska,4553.42,251,0,0.0551234,1.07274,321,-0.644345,0.785218,6845.31,206,0,0.0300936,0.709926,126,-2.46056,0.333333,11398.7,457,0,0.0389517,447
OCEAN EXPLORER,Akutan pollock,3501.49,98,0,0.0279881,1.07361,247,0.463264,1.15442,5497.38,7,0,0.00127333,1.2179,174,0.903906,1.3013,8998.88,105,0,0.0105569,421
COMMODORE,Northern Victor,1213.91,67,0,0.0551933,1.14243,91,-0.64297,0.785677,3896.09,67,0,0.0171967,1.09887,111,-0.950638,0.683121,5110,134,0,0.0250489,202
SEA WOLF,Unalaska,4361.97,163,0,0.0373684,1.13706,326,0.0809717,1.02699,6385.2,237,0,0.0371171,0.704709,117,-3.27891,0.333333,10747.2,400,0,0.0363817,443
ALASKA ROSE,Unalaska,4877.79,163,0,0.0334168,1.09215,350,0.24259,1.08086,7176.58,110,0,0.0153276,0.796127,148,-0.736295,0.754568,12054.4,273,0,0.0217349,498
GLADIATOR,Akutan pollock,4702.22,126,0,0.0267958,1.0753,333,0.513072,1.17102,4008.35,35,0,0.00873177,1.11623,116,0.0342544,1.01142,8710.57,161,0,0.016876,449
MISS BERDIE,Northern Victor,67.69,6,33.845,0.0886394,1,6,-1.99601,0.334663,210.146,1,0,0.0047586,1,5,0.494136,1.16471,277.836,7,33.845,0.0320841,11
DESTINATION,Unalaska,5866.72,230,0,0.0392042,1.08043,417,0.0060214,1.00201,8933.97,161,0,0.0180211,0.705927,164,-1.05339,0.64887,14800.7,391,0,0.0254042,581
ARCTIC EXPLORER,Akutan pollock,5082.82,268,0,0.0527266,1.19143,399,-0.546992,0.817669,11738.5,64,0,0.00545215,1.20724,368,0.420051,1.14002,16821.3,332,0,0.0189046,767
OCEAN LEADER,Peter Pan,520.135,2,0,0.00384515,1.18882,40,1.43907,1.47969,0,0,,,,,,,520.135,2,0,0.00192258,40
SUNSET BAY,Northern Victor,1398.78,66,0,0.0471841,1.18076,108,-0.318022,0.893993,0,0,,,,,,,1398.78,66,0,0.0443244,108
ALYESKA,Westward,597.94,35,0,0.0585343,1.17039,46,-0.77762,0.740793,0,0,,,,,,,597.94,35,0,0.0568619,46
ARCTIC WIND,Westward,3722.04,90,0,0.0241803,1.14827,281,0.61877,1.20626,5535.89,4,0,0.000722558,1.21736,175,0.96817,1.32272,9257.92,94,0,0.00918132,456
ANITA J,Northern Victor,3410.44,171,0,0.0501401,1.16463,261,-0.439778,0.853407,3297.79,114,0,0.0345686,1.05396,90,-2.96952,0.333333,6708.23,285,0,0.0405472,351
WALTER N,Peter Pan,1896.48,46,0,0.0242554,1.04383,130,0.613502,1.2045,1531.35,3,0,0.00195906,1.23171,49,0.819711,1.27324,3427.83,49,0,0.0119609,179
FIERCE ALLEGIANCE,Unisea,3021.58,128,0,0.042362,1.01367,201,-0.122633,0.959122,5708.64,2,0,0.000350346,1.18587,176,1.01179,1.33726,8730.22,130,0,0.0143181,377
AMERICAN BEAUTY,Peter Pan,676.637,2,0,0.00295579,1.16072,51,1.47558,1.49186,2394.4,3,0,0.00125292,1.2499,77,0.902635,1.30088,3071.04,5,0,0.000651245,128
ELIZABETH F,Peter Pan,874.258,16,0,0.0183012,1.02132,58,0.85376,1.28459,772.775,3,0,0.00388211,1.11755,22,0.596063,1.19869,1647.03,19,0,0.00910729,80
OCEAN HOPE 3,Westward,760.77,67,242.153,0.0880687,1.02031,67,-1.97643,0.341191,1722.32,8,0,0.00464489,1.18684,53,0.508309,1.16944,2483.09,75,242.153,0.0297221,120
NORDIC FURY,Northern Victor,222.94,26,108.915,0.116623,1.20743,26,-3.1307,0.333333,1437.05,2,0,0.00139174,0.861614,32,0.885406,1.29514,1659.99,28,108.915,0.0310927,58
TRAVELER,Akutan pollock,104.882,5,0,0.0476728,1.11655,7,-0.337001,0.887666,155.5,0,0,0,1.13471,4,1.04506,1.34835,260.381,5,0,0.0153621,11
WESTERN DAWN,Unalaska,954.87,56,0,0.0586467,1.09442,68,-0.78273,0.73909,1500.43,1,0,0.000666477,1.10527,43,0.969599,1.3232,2455.3,57,0,0.0211787,111
GOLD RUSH,Northern Victor,647.574,33,0,0.0509594,1.13695,48,-0.470605,0.843132,1823.97,0,0,0,1.22626,58,1.04734,1.34911,2471.54,33,0,0.0125428,106
TOPAZ,Peter Pan,575.089,15,0,0.0260829,1.14692,43,0.537825,1.17928,304.739,0,0,0,1.20881,9,1.04526,1.34842,879.828,15,0,0.013639,52
LESLIE LEE,Akutan pollock,1728.19,93,0,0.0538136,0.922384,105,-0.587568,0.804144,1642.73,0,0,0,1.27118,54,1.0471,1.34903,3370.92,93,0,0.0261056,159
HICKORY WIND,Westward,154.291,18,158.778,0.116663,0.883813,18,-3.13219,0.333333,1528.87,12,0,0.00784893,1.15106,45,0.136543,1.04551,1683.16,30,158.778,0.0162872,63
OCEANIC,Peter Pan,398.37,19,0,0.0476944,1.13544,29,-0.338072,0.887309,1628.68,0,0,0,1.2866,54,1.04708,1.34903,2027.05,19,0,0.00838657,83
VANGUARD,Unalaska,145.638,4,0,0.0274653,1.12849,10,0.48138,1.16046,143.55,1,0,0.00696622,1.27569,4,0.238495,1.0795,289.188,5,0,0.0138318,14
EXODUS,Akutan pollock,0,0,,,,,,,1886.89,3,0,0.00158992,1.09192,53,0.86293,1.28764,1886.89,3,0,0.00105994,53
GOLDEN PISCES,Akutan pollock,0,0,,,,,,,1034.8,0,0,0,1.29283,34,1.04626,1.34875,1034.8,0,0,0,34
HALF MOON BAY,Northern Victor,0,0,,,,,,,2979.47,96,0,0.0322205,1.18276,91,-2.69541,0.333333,2979.47,96,0,0.0308779,91
SEEKER,Akutan pollock,0,0,,,,,,,2344.39,5,0,0.00213275,1.15963,70,0.800415,1.26681,2344.39,5,0,0.000426551,70
LISA MELINDA,Akutan pollock,0,0,,,,,,,550.155,0,0,0,1.029,14,1.0456,1.34853,550.155,0,0,0,14
PACIFIC RAM,Akutan pollock,0,0,,,,,,,201.81,0,0,0,1.19937,6,1.04512,1.34837,201.81,0,0,0,6
BLUE FOX,Akutan pollock,0,0,,,,,,,837.477,0,0,0,1.15113,25,1.04599,1.34866,837.477,0,0,0,25
COLLIER BROTHERS,Northern Victor,0,0,,,,,,,201.292,0,0,0,1.18841,6,1.04512,1.34837,201.292,0,0,0,6
PREDATOR,Akutan pollock,0,0,,,,,,,2074.04,6,0,0.00289291,1.03258,55,0.711899,1.2373,2074.04,6,0,0.00192861,55
MARCY J,Akutan pollock,0,0,,,,,,,879.079,4,0,0.00455022,1.22734,28,0.518719,1.17291,879.079,4,0,0.00227511,28
PEGGY JO,Akutan pollock,0,0,,,,,,,2108.42,7,0,0.00332002,1.02229,56,0.662353,1.22078,2108.42,7,0,0.000474288,56
MARK I,Akutan pollock,0,0,,,,,,,105.235,1,0,0.0095025,0.708624,1,-0.0551509,0.981616,105.235,1,0,0,1
MAR-GUN,Mothership,0,0,,,,,,,144.996,0,0,0,0.901879,3,1.04504,1.34835,144.996,0,0,0,3
PACIFIC CHALLENGER,Peter Pan,0,0,,,,,,,277.476,1,0,0.00360392,0.777778,5,0.627891,1.2093,277.476,1,0,0,5

TOTAL,,250647,8966,1150.53,0.0357714,,17343,,,380387,4764,0,0.0125241,,10691,,,631034,13730,1150.53,0.0217579,28034
