,,A Season,,,,,,,,B Season,,,,,,,,2006
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
DEFENDER,Unisea,8396.46,668,1356.23,0.0795574,1.04535,668,-0.323338,0.892221,14840.6,87,0,0.00586231,1.05433,411,1.23873,1.41291,23237,755,1356.23,0.0316347,1079
VIKING EXPLORER,Akutan pollock,2902.53,213,384.857,0.0733842,0.989136,213,-0.178667,0.940444,5778.05,460,0,0.0796117,0.8126,123,-3.1879,0.333333,8680.58,673,384.857,0.0762236,336
ALASKA ROSE,Unalaska,4882.24,328,0,0.0671823,1.03118,329,-0.0374583,0.987514,6685.4,228,0,0.0341042,0.938954,165,-0.465891,0.844703,11567.6,556,0,0.0469413,494
SEA WOLF,Unalaska,4756.68,327,0,0.0687454,1.09281,340,-0.0731696,0.97561,7161.54,167,0,0.023319,0.756122,142,0.180229,1.06008,11918.2,494,0,0.0401905,482
BERING ROSE,Unalaska,4853.66,333,88.8396,0.068608,1.02889,333,-0.0700546,0.976648,7693.81,300,0,0.0389924,0.767863,155,-0.759682,0.746773,12547.5,633,88.8396,0.0510434,488
PACIFIC EXPLORER,Akutan pollock,4258.12,220,0,0.051666,1.14967,320,0.316831,1.10561,5406.95,227,0,0.041983,1.10388,157,-0.936248,0.687917,9665.06,447,0,0.0446971,477
NORTHERN PATRIOT,Akutan pollock,6455.62,191,0,0.0295866,1.06623,451,0.824412,1.2748,11911.2,399,31.9582,0.033498,0.961353,302,-0.432525,0.855825,18366.8,590,31.9582,0.0311978,753
PACIFIC VIKING,Akutan pollock,2712.29,83,0,0.0306014,0.897299,159,0.795347,1.26512,4465.3,387,14.0529,0.0866683,0.764301,90,-3.60393,0.333333,7177.59,470,14.0529,0.0641022,249
AMERICAN EAGLE,Northern Victor,3050.12,128,0,0.0419655,1.08757,217,0.537033,1.17901,4467.61,24,0,0.005372,1.09487,128,1.25146,1.41715,7517.73,152,0,0.0188887,345
STARFISH,Unisea,4584.38,177,0,0.0386093,0.986688,296,0.615312,1.2051,7519.86,43,0,0.0057182,0.968637,191,1.23571,1.4119,12104.2,220,0,0.0169362,487
GUN-MAR,Unisea,6688.75,334,0,0.0499346,1.07765,472,0.358039,1.11935,9942.29,29,0,0.00291683,1.12578,294,1.40812,1.46937,16631,363,0,0.0211652,766
CHELSEA K,Westward,6026.58,892,7723.2,0.148011,0.990267,892,-1.91717,0.360942,19371.4,102,0,0.00526549,0.88568,451,1.28223,1.42741,25398,994,7723.2,0.0401556,1343
MORNING STAR,Unalaska,4260.24,273,337.587,0.0640808,0.907285,273,0.0334175,1.01114,8052.88,223,0,0.027692,0.668269,141,-0.0819598,0.97268,12313.1,496,337.587,0.0417368,414
PROGRESS,Unalaska,2602.25,129,0,0.0495724,1.02655,175,0.363454,1.12115,3973.71,142,0,0.0357349,0.905573,94,-0.561567,0.812811,6575.96,271,0,0.0389297,269
NORTHWEST EXPLORER,Akutan pollock,4494.2,197,0,0.0438343,0.955134,281,0.495861,1.16529,2976.42,214,0,0.0718984,0.738324,57,-2.71642,0.333333,7470.62,411,0,0.0539447,338
SOVEREIGNTY,Akutan pollock,6175.69,338,0,0.0547308,1.0483,424,0.24778,1.08259,9525.45,293,0,0.0307597,0.818814,205,-0.266548,0.911151,15701.1,631,0,0.0386596,629
ARCTIC EXPLORER,Akutan pollock,2768.2,256,1022.05,0.0924789,1.03168,256,-0.614387,0.795204,5838.11,300,0,0.0513865,0.943149,144,-1.4994,0.500201,8606.31,556,1022.05,0.0714556,400
ARGOSY,Unisea,4618.49,205,0,0.0443868,1.01121,306,0.483357,1.16112,6511.69,55,0,0.00844635,0.821646,140,1.07071,1.3569,11130.2,260,0,0.022731,446
FIERCE ALLEGIANCE,Unisea,5181.92,382,618.11,0.0737179,1.00504,382,-0.187181,0.937606,7809.09,34,0,0.0043539,1.10856,227,1.31801,1.43934,12991,416,618.11,0.0346826,609
OCEAN LEADER,Peter Pan,775.743,9,0,0.0116018,1.14759,58,1.22316,1.40772,84.4745,8,196.414,0.0947031,1.12295,8,-4.0612,0.333333,860.218,17,196.414,0.0227137,66
AMERICAN BEAUTY,Peter Pan,1140.3,41,0,0.0359556,1.01062,75,0.671404,1.2238,3786.64,232,4.48502,0.0612681,1.13207,112,-2.08501,0.333333,4926.93,273,4.48502,0.0529259,187
ALASKAN COMMAND,Westward,3078.06,606,6987.76,0.196877,0.918834,606,-3.03205,0.333333,13718.6,163,0,0.0118817,0.867924,313,0.873104,1.29103,16796.7,769,6987.76,0.0617631,919
COLUMBIA,Akutan pollock,2906.32,257,819.351,0.088428,1.05281,257,-0.521921,0.826026,5954.39,277,0,0.0465203,0.995393,156,-1.20843,0.59719,8860.71,534,819.351,0.0541319,413
DOMINATOR,Akutan pollock,5098.39,307,0,0.060215,1.07153,358,0.121852,1.04062,7936.26,400,0,0.0504016,0.869914,181,-1.44442,0.518525,13034.7,707,0,0.0522454,539
BRISTOL EXPLORER,Akutan pollock,3085.2,414,2805.17,0.134189,1.07297,414,-1.57217,0.475943,5059.61,252,0,0.0498063,0.845938,112,-1.40342,0.532194,8144.81,666,2805.17,0.0631965,526
STORM PETREL,Northern Victor,4022.92,181,0,0.0449922,1.07398,283,0.468984,1.15633,4904.08,63,0,0.0128464,1.03698,133,0.805517,1.26851,8927.01,244,0,0.0256525,416
ALYESKA,Westward,909.961,145,1021.6,0.159348,1.15174,145,-2.13189,0.333333,0,0,,,,,,,909.961,145,1021.6,0.132017,145
POSEIDON,Northern Victor,3217.07,170,0,0.0528431,1.00068,211,0.289371,1.09646,4528.43,28,0,0.00618316,0.762897,90,1.20311,1.40104,7745.5,198,0,0.0238848,301
ANITA J,Northern Victor,2198.21,117,0,0.0532251,0.954146,137,0.280109,1.09337,4456.15,40,0,0.00897637,0.842453,98,1.03618,1.34539,6654.36,157,0,0.0214897,235
OCEAN EXPLORER,Akutan pollock,1426.08,289,2770.03,0.202654,1.05176,289,-3.12992,0.333333,9001.05,219,0,0.0243305,1.0296,243,0.119892,1.03996,10427.1,508,2770.03,0.0591794,532
WALTER N,Peter Pan,1050.4,14,0,0.0133283,1.14661,78,1.18465,1.39488,1176.47,7,0,0.00595,1.13931,35,1.21166,1.40389,2226.87,21,0,0.00628685,113
EXCALIBUR II,Northern Victor,393.911,74,813.915,0.18786,0.939858,74,-2.77593,0.333333,821.666,3,0,0.00365112,1.13223,24,1.34773,1.44924,1215.58,77,813.915,0.0482879,98
GOLD RUSH,Northern Victor,1055.11,58,0,0.0549706,0.93005,64,0.23988,1.07996,966.671,10,0,0.0103448,1.13528,28,0.95006,1.31669,2021.78,68,0,0.0296768,92
WESTWARD I,Westward,3939.15,322,743.402,0.0817435,1.05157,322,-0.370155,0.876615,7422.82,47,0,0.00633182,1.04061,203,1.19876,1.39959,11362,369,743.402,0.0315562,525
GOLDEN DAWN,Akutan pollock,4745.99,177,0,0.0372947,1.01415,315,0.645547,1.21518,7977.6,312,162.664,0.0391095,0.97766,209,-0.767153,0.744282,12723.6,489,162.664,0.0371714,524
OCEANIC,Peter Pan,1539.32,54,0,0.0350803,1.03756,104,0.691807,1.2306,1621.39,15,0,0.00925132,1.15294,49,1.01595,1.33865,3160.71,69,0,0.0196158,153
LISA MELINDA,Akutan pollock,32.7672,16,310.976,0.488294,0.74038,16,-9.57791,0.333333,0,0,,,,,,,32.7672,16,310.976,0.165822,16
LESLIE LEE,Akutan pollock,1218.95,76,0,0.0623489,1.04632,83,0.0725052,1.02417,1135.58,4,0,0.00352243,1.14776,34,1.35594,1.45198,2354.53,80,0,0.0305794,117
ELIZABETH F,Peter Pan,904.746,4,0,0.00442113,0.973046,57,1.38633,1.46211,230.68,5,0,0.021675,1.13395,6,0.276227,1.09208,1135.43,9,0,0.00440363,63
TRAVELER,Akutan pollock,108.284,2,0,0.0184699,1.01823,7,1.06601,1.35534,412.059,2,0,0.00485367,1.18474,12,1.27556,1.42519,520.343,4,0,0.00576542,19
VANGUARD,Unalaska,259.669,4,0,0.0154042,1.12975,19,1.13578,1.37859,908.724,7,0,0.0077031,1.09391,26,1.10702,1.36901,1168.39,11,0,0.00770289,45
RAVEN,Akutan pollock,2608.08,30,0,0.0115027,1.03953,177,1.22982,1.40994,0,0,,,,,,,2608.08,30,0,0.00881875,177
PEGASUS,Akutan pollock,2311.92,20,0,0.00865083,1.07722,163,1.29397,1.43132,0,0,,,,,,,2311.92,20,0,0.00605558,163
OCEAN HOPE 3,Westward,221.155,41,663.918,0.18539,0.721198,41,-2.71817,0.333333,325.417,0,0,0,1.05575,9,1.56371,1.52124,546.572,41,663.918,0.0586539,50
PACIFIC RAM,Akutan pollock,217.08,7,0,0.0322462,1.06116,15,0.754203,1.2514,0,0,,,,,,,217.08,7,0,0.0276396,15
MAR-GUN,Mothership,128.082,0,0,0,1.21364,10,1.48434,1.49478,143.492,0,0,0,1.14526,4,1.56333,1.52111,271.573,0,0,0,14
NORDIC FURY,Northern Victor,308.354,4,0,0.0129721,1.12419,22,1.19099,1.397,0,0,,,,,,,308.354,4,0,0.00972907,22
SEEKER,Akutan pollock,987.177,9,0,0.0091169,1.11514,72,1.28004,1.42668,1453.31,104,0,0.071561,0.836021,31,-2.69088,0.333333,2440.48,113,0,0.0422048,103
WESTERN DAWN,Unalaska,277.36,13,0,0.0468705,0.985146,17,0.423006,1.141,1554.69,8,0,0.00514573,1.08333,44,1.26012,1.42004,1832.05,21,0,0.0087334,61
MISS BERDIE,Northern Victor,101.242,0,0,0,0.924327,6,1.48426,1.49475,0,0,,,,,,,101.242,0,0,0,6
BLUE FOX,Akutan pollock,307.935,0,0,0,0.837247,16,1.48486,1.49495,0,0,,,,,,,307.935,0,0,0,16
PREDATOR,Akutan pollock,637.89,3,0,0.00470301,0.937502,39,1.37922,1.45974,0,0,,,,,,,637.89,3,0,0.00313534,39
CAITLIN ANN,Westward,316.76,1,0,0.00315696,1.1007,22,1.41337,1.47112,4270.06,113,0,0.0264633,1.09725,123,-0.00819408,0.997269,4586.82,114,0,0.0231097,145
GOLDEN PISCES,Akutan pollock,0,0,,,,,,,1186.11,70,0,0.0590166,1.13014,35,-1.94396,0.352012,1186.11,70,0,0.0581735,35
HALF MOON BAY,Northern Victor,0,0,,,,,,,3165.61,32,0,0.0101087,1.04755,87,0.966907,1.3223,3165.61,32,0,0.00947686,87
SUNSET BAY,Northern Victor,0,0,,,,,,,1864.95,37,0,0.0198396,0.919204,45,0.386067,1.12869,1864.95,37,0,0.0166224,45
HICKORY WIND,Westward,0,0,,,,,,,921.707,12,0,0.0130193,0.951972,23,0.791017,1.26367,921.707,12,0,0.0108494,23
MAJESTY,Akutan pollock,0,0,,,,,,,3601.9,142,28.3009,0.0394236,1.07591,102,-0.781373,0.739542,3601.9,142,28.3009,0.0382899,102
PACIFIC CHALLENGER,Peter Pan,0,0,,,,,,,995.02,63,0,0.0633153,0.703225,18,-2.19903,0.333333,995.02,63,0,0.0623103,18
MARK I,Akutan pollock,0,0,,,,,,,508.764,137,0,0.26928,0.896747,12,-14.4344,0.333333,508.764,137,0,0.267314,12

TOTAL,,213422,13654,39695.1,0.0639765,,16957,,,375375,9156,456.969,0.0243916,,9345,,,588797,22810,40152.1,0.03874,26302
