,,A Season,,,,,,,,B Season,,,,,,,,2004
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
PACIFIC EXPLORER,Akutan pollock,3265.67,45,0,0.0137797,1.16296,247,0.847348,1.28245,5374.95,94,0,0.0174885,1.18491,173,0.42405,1.14135,8640.62,139,0,0.0148137,420
PACIFIC PRINCE,Westward,7936.7,267,0,0.0336412,1.04842,541,-0.356794,0.881069,10874.3,32,0,0.0029427,1.16442,344,1.06736,1.35579,18811.1,299,0,0.0149912,885
CHELSEA K,Westward,14196.6,478,0,0.0336701,1.09544,1012,-0.3628,0.879067,19170.3,994,0,0.0518512,0.859906,448,-1.09705,0.634315,33366.8,1472,0,0.0433364,1460
AURIGA,Unisea,9127.99,286,0,0.0313322,1.03479,614,-0.21641,0.927863,12930.4,230,0,0.0177875,0.837511,294,0.415174,1.13839,22058.4,516,0,0.0228484,908
SEADAWN,Unisea,3643.62,80,0,0.0219562,1.0816,256,0.353201,1.11773,7395.35,91,0,0.012305,1.14916,231,0.652274,1.21742,11039,171,0,0.0140412,487
ARGOSY,Unisea,4549.2,116,0,0.025499,1.00267,296,0.139065,1.04635,6946.4,53,0,0.00762985,1.1093,209,0.856554,1.28552,11495.6,169,0,0.0133964,505
GUN-MAR,Unisea,6903.99,173,0,0.025058,1.02315,459,0.166549,1.05552,9537.19,48,0,0.00503293,1.16243,301,0.973628,1.32454,16441.2,221,0,0.0124687,760
SUNSET BAY,Northern Victor,2069.36,31,0,0.0149805,1.02492,138,0.772944,1.25765,853.925,226,76.8084,0.26466,0.987444,24,-10.3113,0.333333,2923.28,257,76.8084,0.0936638,162
ROYAL ATLANTIC,Northern Victor,2775.43,51,0,0.0183755,1.10334,199,0.568912,1.18964,5675.32,44,0,0.00775287,1.16374,179,0.849708,1.28324,8450.75,95,0,0.00946662,378
BERING ROSE,Unalaska,4728.77,98,0,0.0207242,1.12051,344,0.428646,1.14288,8005.99,724,0,0.0904323,0.702427,152,-2.7724,0.333333,12734.8,822,0,0.0628987,496
MORNING STAR,Unalaska,4656.03,110,0,0.0236253,0.952654,288,0.252695,1.08423,5216.54,586,0,0.112335,0.681087,96,-3.71861,0.333333,9872.57,696,0,0.0691816,384
GLADIATOR,Akutan pollock,5708.47,106,0,0.0185689,1.08211,401,0.560393,1.1868,3727.68,123,0,0.0329964,1.04255,105,-0.252861,0.915713,9436.15,229,0,0.0221489,506
NORTHERN PATRIOT,Akutan pollock,7108.03,147,0,0.0206808,0.946254,437,0.433247,1.14442,9716.86,43,0,0.0044253,1.03346,273,1.00056,1.33352,16824.9,190,0,0.00992577,710
SOVEREIGNTY,Akutan pollock,6831.35,163,0,0.0238606,0.850871,378,0.239427,1.07981,9176.71,72,0,0.00784595,1.08612,271,0.849637,1.28321,16008.1,235,0,0.0133058,649
GOLDEN DAWN,Akutan pollock,5314.58,129,0,0.0242729,0.961289,332,0.213704,1.07123,7086.7,39,0,0.00550326,1.12142,216,0.949833,1.31661,12401.3,168,0,0.0119343,548
WESTWARD I,Westward,4993.21,152,0,0.0304413,1.06694,346,-0.160661,0.946446,7827.77,344,0,0.0439461,0.79888,170,-0.734203,0.755266,12821,496,0,0.0369707,516
ALASKAN COMMAND,Westward,7227.38,202,0,0.0279493,1.03257,485,-0.00951083,0.99683,9198.65,410,0,0.0445718,0.957539,239,-0.763028,0.745657,16426,612,0,0.0359186,724
STARLITE,Unisea,3169.25,45,0,0.014199,1.10333,227,0.821843,1.27395,4826.82,48,0,0.00994444,1.03468,135,0.753062,1.25102,7996.07,93,0,0.0103801,362
DEFENDER,Unisea,9888,228,0,0.0230582,1.03339,664,0.289953,1.09665,14527,385,0,0.0265024,0.933567,368,0.0306418,1.01021,24415,613,0,0.0241655,1032
AMERICAN EAGLE,Northern Victor,2997.21,82,0,0.0273588,0.979419,191,0.0262507,1.00875,4058.63,89,0,0.0219286,1.12701,124,0.229671,1.07656,7055.83,171,0,0.0216842,315
ANITA J,Northern Victor,4024.92,117,0,0.0290689,1.00601,263,-0.0772536,0.974249,2622.53,682,0,0.260054,0.795763,56,-10.1347,0.333333,6647.45,799,0,0.117338,319
ALASKA ROSE,Unalaska,4416.04,117,0,0.0264943,1.05767,303,0.0787126,1.02624,7140.14,411,0,0.0575619,0.850232,165,-1.32976,0.556746,11556.2,528,0,0.0439591,468
PACIFIC VIKING,Akutan pollock,1665.98,87,0,0.0522215,1.07883,116,-1.47252,0.509161,5537.18,133,0,0.0240195,0.832453,125,0.13877,1.04626,7203.16,220,0,0.0285986,241
VIKING EXPLORER,Akutan pollock,3149.24,96,0,0.0304836,1.08174,221,-0.162643,0.945786,5661.44,230,0,0.0406257,1.13958,175,-0.586948,0.804351,8810.68,326,0,0.0355251,396
DOMINATOR,Akutan pollock,5720.21,121,0,0.0211531,1.05729,393,0.403408,1.13447,6826.96,124,0,0.0181633,1.00619,186,0.395349,1.13178,12547.2,245,0,0.0184902,579
ARCTIC EXPLORER,Akutan pollock,4189.49,96,0,0.0229145,1.00303,273,0.295525,1.09851,9244.55,219,0,0.0236896,1.11575,280,0.15395,1.05132,13434,315,0,0.0216614,553
VIKING,Westward,5566.14,141,0,0.0253317,1.07949,391,0.149497,1.04983,8320.05,294,0,0.0353363,0.860508,194,-0.357065,0.880978,13886.2,435,0,0.0302459,585
STARWARD,Unisea,3914.63,100,0,0.0255452,1.04638,266,0.136096,1.04537,4598.72,93,0,0.020223,1.14115,142,0.304271,1.10142,8513.35,193,0,0.020321,408
ALSEA,Unisea,4667.6,95,0,0.0203531,0.971065,294,0.451098,1.15037,6904.41,171,0,0.0247668,1.15835,217,0.106312,1.03544,11572,266,0,0.0218631,511
STORM PETREL,Northern Victor,4119.4,75,0,0.0182065,1.08119,289,0.580631,1.19354,4953.38,223,0,0.0450198,1.01652,136,-0.778235,0.740588,9072.78,298,0,0.0311922,425
COLUMBIA,Akutan pollock,3682.58,88,0,0.0238963,0.918729,220,0.235822,1.07861,6268.25,145,0,0.0231325,0.803951,137,0.177705,1.05923,9950.83,233,0,0.0218072,357
BRISTOL EXPLORER,Akutan pollock,4521.58,110,0,0.0243278,1.12278,330,0.21005,1.07002,7440.3,162,0,0.0217733,0.911974,184,0.237527,1.07918,11961.9,272,0,0.0214013,514
HALF MOON BAY,Northern Victor,911.848,52,0,0.057027,1.19224,70,-1.7596,0.413467,1323.83,1,0,0.000755387,0.838696,30,1.1487,1.3829,2235.67,53,0,0.0223646,100
BLUE FOX,Akutan pollock,199.947,16,18.4553,0.0800213,1.17841,16,-3.13937,0.333333,0,0,,,,,,,199.947,16,18.4553,0.0732594,16
ARCTIC WIND,Westward,4223.45,131,0,0.0310173,1.11817,307,-0.195314,0.934895,6958.35,216,0,0.0310418,1.18003,223,-0.168399,0.943867,11181.8,347,0,0.0296017,530
AMERICAN BEAUTY,Peter Pan,630.383,5,0,0.00793168,1.21753,49,1.19481,1.39827,807.169,8,0,0.00991119,1.18359,25,0.750389,1.25013,1437.55,13,0,0.00626064,74
FIERCE ALLEGIANCE,Unisea,2618.18,75,0,0.0286459,0.99093,168,-0.0514962,0.982835,5512.33,20,0,0.00362823,1.17438,176,1.02974,1.34325,8130.51,95,0,0.0104545,344
ALYESKA,Westward,556.526,11,0,0.0197655,0.970393,35,0.482854,1.16095,370.136,17,38.0084,0.0459291,1,11,-0.812882,0.729039,926.661,28,38.0084,0.0300621,46
LESLIE LEE,Akutan pollock,1204.5,39,0,0.0323786,0.908843,71,-0.276156,0.907948,2125.32,1,0,0.000470516,1.20674,69,1.16235,1.38745,3329.82,40,0,0.0102107,140
EXCALIBUR II,Northern Victor,1197.38,34,0,0.0283953,1.03916,80,-0.0362651,0.987912,1476.62,1,0,0.000677222,1.17694,47,1.15234,1.38411,2674,35,0,0.0104712,127
GOLD RUSH,Northern Victor,960.736,33,0,0.0343487,0.99336,62,-0.394616,0.868461,947.882,1,0,0.00105498,1.19179,30,1.1351,1.37837,1908.62,34,0,0.0146703,92
WALTER N,Peter Pan,1751.33,24,0,0.0137038,1.08278,123,0.849432,1.28314,1731.48,2,0,0.00115508,1.16832,55,1.13197,1.37732,3482.82,26,0,0.00574248,178
ELIZABETH F,Peter Pan,1273.62,24,0,0.018844,1.10197,91,0.539036,1.17968,327.96,0,0,0,1.10541,9,1.17991,1.3933,1601.58,24,0,0.0131121,100
TRAVELER,Akutan pollock,108.792,2,0,0.0183837,1.0014,7,0.565471,1.18849,159.111,0,0,0,1.16102,5,1.17963,1.39321,267.903,2,0,0.00373269,12
OCEANIC,Peter Pan,962.156,10,0,0.0103933,1.00758,63,1.04741,1.34914,1180.89,0,0,0,1.21188,38,1.18129,1.39376,2143.05,10,0,0.00419963,101
PACIFIC RAM,Akutan pollock,21.4828,6,78.7703,0.279293,0.995042,6,-15.1139,0.333333,0,0,,,,,,,21.4828,6,78.7703,0.279293,6
LISA MELINDA,Akutan pollock,541.608,23,0,0.0424661,0.957602,33,-0.882533,0.705822,0,0,,,,,,,541.608,23,0,0.0387734,33
MARCY J,Akutan pollock,498.911,8,0,0.0160349,0.982194,31,0.707163,1.23572,107.132,1,0,0.00933425,1.13342,3,0.774692,1.25823,606.044,9,0,0.0132004,34
HICKORY WIND,Westward,449.98,1,0,0.00222232,0.739049,21,1.53773,1.51258,887.566,47,0,0.0529538,1.06553,25,-1.11843,0.627192,1337.55,48,0,0.035139,46
OCEAN HOPE 3,Westward,1127.84,48,0,0.0425593,0.787168,57,-0.889158,0.703614,1770.41,36,0,0.0203342,1.11876,53,0.298267,1.09942,2898.25,84,0,0.0262227,110
WESTERN DAWN,Unalaska,1100.99,30,0,0.0272483,0.944502,67,0.0328107,1.01094,1467.39,6,0,0.00408889,1.14282,45,1.00407,1.33469,2568.38,36,0,0.0101231,112
VANGUARD,Unalaska,141.422,0,0,0,1.09632,10,1.67036,1.55679,420.137,2,0,0.00476035,1.1184,12,0.973494,1.3245,561.559,2,0,0,22
TOPAZ,Peter Pan,282.234,7,0,0.0248021,1.10873,20,0.179811,1.05994,144.753,0,0,0,1.18574,4,1.17961,1.3932,426.987,7,0,0.01171,24
MISS BERDIE,Northern Victor,417.659,14,0,0.0335201,0.778221,21,-0.344375,0.885208,0,0,,,,,,,417.659,14,0,0.0287315,21
MAJESTY,Akutan pollock,0,0,,,,,,,3918.74,9,0,0.00229666,1.10389,117,1.08558,1.36186,3918.74,9,0,0.00102074,117
GOLDEN PISCES,Akutan pollock,0,0,,,,,,,951.484,0,0,0,1.21386,31,1.18092,1.39364,951.484,0,0,0,31
EXODUS,Akutan pollock,0,0,,,,,,,1767.24,4,0,0.00226342,1.12652,54,1.08384,1.36128,1767.24,4,0,0,54
OCEAN LEADER,Peter Pan,0,0,,,,,,,1725.02,9,0,0.00521733,1.2713,59,0.955372,1.31846,1725.02,9,0,0.00347822,59
MAR-GUN,Mothership,0,0,,,,,,,442.279,1,0,0.00226102,1.08341,13,1.08198,1.36066,442.279,1,0,0.00226102,13
COLLIER BROTHERS,Northern Victor,0,0,,,,,,,542.727,3,0,0.00552765,1.17893,17,0.940358,1.31345,542.727,3,0,0.0036851,17
PEGGY JO,Akutan pollock,0,0,,,,,,,1724.39,297,0,0.172235,1.08103,50,-6.30478,0.333333,1724.39,297,0,0.169335,50
SEEKER,Akutan pollock,0,0,,,,,,,1386.27,34,0,0.0245263,1.14214,43,0.115969,1.03866,1386.27,34,0,0.018034,43
PACIFIC CHALLENGER,Peter Pan,0,0,,,,,,,633.426,187,0,0.29522,0.995692,17,-11.6335,0.333333,633.426,187,0,0.293641,17

TOTAL,,254845,6145,97.2256,0.0241127,,17066,,,363622,12153,196.632,0.033422,,9881,,,618468,18298,293.857,0.029586,26947
