,,A Season,,,,,,,,B Season,,,,,,,,2001
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
MARCY J,Akutan pollock,219.642,12,0,0.0546344,1,15,-1.98927,0.336909,407.975,0,0,0,1.14641,12,1.82406,1.60802,627.616,12,0,0.01912,27
OCEAN HOPE 3,Westward,940.173,29,0,0.0308454,1,66,-0.503292,0.832236,1535.45,2,0,0.00130255,0.925279,39,1.55166,1.51722,2475.62,31,0,0.0117142,105
AMERICAN EAGLE,Northern Victor,2662.23,62,0,0.0232887,1.11643,210,-0.0304064,0.989865,4365.58,7,0,0.00160345,1.05146,127,1.49394,1.49798,7027.81,69,0,0.00839521,337
OCEAN LEADER,Peter Pan,606.673,3,0,0.004945,1.17015,50,1.11711,1.37237,957.443,0,0,0,1,26,1.82546,1.60849,1564.12,3,0,0.000639339,76
ALSEA,Unisea,4193.48,114,0,0.027185,1.12515,334,-0.276072,0.907976,6753.36,37,0,0.00547876,0.927904,173,0.673924,1.22464,10946.8,151,0,0.0124237,507
ARGOSY,Unisea,4182.34,88,0,0.0210408,0.976744,289,0.111167,1.03706,6558.51,4,0,0.000609895,0.777778,141,1.70992,1.56997,10740.8,92,0,0.00782061,430
WALTER N,Peter Pan,950.376,56,0,0.058924,0.93141,62,-2.26088,0.333333,1331.72,0,0,0,0.785877,29,1.82642,1.60881,2282.09,56,0,0.0223479,91
TRAVELER,Akutan pollock,1525.02,60,0,0.0393437,1,108,-1.03652,0.654494,550.259,46,0,0.083597,1,15,-15.8185,0.333333,2075.28,106,0,0.0510774,123
NORDIC FURY,Northern Victor,293.674,0,0,0,1,20,1.42546,1.47515,531.976,0,0,0,1.1464,16,1.82438,1.60813,825.65,0,0,0,36
WESTERN DAWN,Unalaska,786.938,21,0,0.0266857,1.17045,65,-0.242845,0.919052,1405.45,16,0,0.0113842,1.09129,42,-0.578886,0.807038,2192.39,37,0,0.0136837,107
TOPAZ,Peter Pan,118.711,0,0,0,1,8,1.42493,1.47498,0,0,,,,,,,118.711,0,0,0,8
MAR-GUN,Mothership,119.981,1,0,0.00833463,1,8,0.90415,1.30138,171.403,1,0,0.00583419,1,4,0.592815,1.19761,291.385,2,0,0.00686378,12
AMERICAN BEAUTY,Peter Pan,0,0,,,,,,,1578.82,0,0,0,1,43,1.82705,1.60902,1578.82,0,0,0,43
GOLDEN PISCES,Akutan pollock,0,0,,,,,,,646.833,0,0,0,1.14652,20,1.82467,1.60822,646.833,0,0,0,20
LESLIE LEE,Akutan pollock,0,0,,,,,,,3340.29,3,-4.54747e-13,0.000898125,1.04673,97,1.64125,1.54708,3340.29,3,-4.54747e-13,0.000299375,97
HICKORY WIND,Westward,0,0,,,,,,,1257.02,0,0,0,1,34,1.82623,1.60874,1257.02,0,0,0,34
PACIFIC MONARCH,Unisea,0,0,,,,,,,100.478,0,0,0,1,2,1.82327,1.60776,100.478,0,0,0,2
VANGUARD,Unalaska,0,0,,,,,,,146.74,0,0,0,0.994548,4,1.82339,1.6078,146.74,0,0,0,4
PEGGY JO,Akutan pollock,0,0,,,,,,,1947.23,11,0,0.00564905,0.859937,46,0.633439,1.21115,1947.23,11,0,0.0030813,46
EXODUS,Akutan pollock,0,0,,,,,,,1715.63,8,0,0.004663,1.00416,47,0.841678,1.28056,1715.63,8,0,0.00116575,47

TOTAL,,233292,5412,693.134,0.0231984,,16950,,,356383,2450,-4.54747e-13,0.00687462,,9812,,,589675,7862,693.134,0.0133328,26762
