,,A Season,,,,,,,,B Season,,,,,,,,2007
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
SEA WOLF,Unalaska,4155.53,156,0,0.0375404,1.02281,294,0.687153,1.22905,6168.48,253,0,0.041015,0.938733,183,-0.331754,0.889415,10324,409,0,0.0384541,477
WESTWARD I,Westward,4951.08,327,0,0.0660462,0.976061,334,0.0686073,1.02287,6537.37,127,0,0.0194268,1.14673,238,0.443076,1.14769,11488.5,454,0,0.0383864,572
DEFENDER,Unisea,9250.3,474,0,0.0512416,0.97919,626,0.393848,1.13128,12507,464,0,0.0370992,1.15575,459,-0.193156,0.935615,21757.3,938,0,0.0425604,1085
AMERICAN EAGLE,Northern Victor,2619.3,189,0,0.0721568,1.08886,197,-0.0639187,0.978694,3090.61,272,3.94335,0.0880085,1.17067,115,-2.00807,0.333333,5709.91,461,3.94335,0.0782309,312
ALASKAN COMMAND,Westward,2250.24,494,7266.68,0.219533,0.750723,494,-3.29826,0.333333,4926.54,376,0,0.0763213,1.05299,164,-1.5954,0.468201,7176.78,870,7266.68,0.0816287,658
COLUMBIA,Akutan pollock,2523.67,215,728.753,0.0851933,0.959613,215,-0.346407,0.884531,5274.01,452,0,0.0857033,0.864194,144,-1.93242,0.355859,7797.68,667,728.753,0.0776409,359
NORTHERN PATRIOT,Akutan pollock,5944.66,349,0,0.0587082,1.11368,458,0.228585,1.07619,8963.49,426,0,0.0475261,0.939059,267,-0.567853,0.810716,14908.1,775,0,0.0511801,725
ALDEBARAN,Akutan pollock,4401.55,239,0,0.054299,0.992253,302,0.323606,1.10787,3061.61,296,0,0.0966812,0.755093,73,-2.31761,0.333333,7463.16,535,0,0.0696755,375
OCEAN HOPE 3,Westward,792.125,40,67.7744,0.0504971,0.684844,40,0.403204,1.1344,111.149,0,0,0,1.19233,4,1.12892,1.37631,903.275,40,67.7744,0.0432522,44
ARGOSY,Unisea,1675,307,2529.32,0.183283,1.05744,307,-2.47613,0.333333,5263.23,32,0,0.00607992,1.05952,177,0.920383,1.30679,6938.23,339,2529.32,0.0436227,484
GUN-MAR,Unisea,6075.96,159,0,0.0261687,1.06566,448,0.93762,1.31254,8970.64,20,0,0.0022295,1.19838,341,1.06451,1.35484,15046.6,179,0,0.0114312,789
OCEAN EXPLORER,Akutan pollock,505.039,181,2791.92,0.358388,0.79503,181,-6.2651,0.333333,7458.52,442,0,0.0592611,1.02319,242,-0.988416,0.670528,7963.56,623,2791.92,0.069453,423
PACIFIC EXPLORER,Akutan pollock,3014.23,171,0,0.0567308,1.08509,226,0.270031,1.09001,5080.55,295,0,0.0580646,0.930599,150,-0.941869,0.686044,8094.78,466,0,0.056209,376
ALYESKA,Westward,205.327,112,1758.19,0.545472,0.828357,112,-10.2899,0.333333,0,0,,,,,,,205.327,112,1758.19,0.0891257,112
EXCALIBUR II,Northern Victor,1224.34,33,0,0.0269532,0.757731,64,0.911398,1.3038,1274.95,1,0,0.000784347,1.19382,48,1.1031,1.3677,2499.29,34,0,0.0124035,112
LISA MELINDA,Akutan pollock,801.417,38,0,0.047416,0.691238,38,0.469561,1.15652,0,0,,,,,,,801.417,38,0,0.0436726,38
HICKORY WIND,Westward,411.19,19,0,0.0462074,0.805736,22,0.495208,1.16507,1129.91,19,0,0.0168156,1.07188,38,0.532236,1.17741,1541.1,38,0,0.0207644,60
LESLIE LEE,Akutan pollock,1284.58,84,0,0.0653909,1.02349,90,0.0822298,1.02741,2447.31,4,0,0.00163445,1.19992,93,1.07485,1.35828,3731.89,88,0,0.0219728,183
PACIFIC RAM,Akutan pollock,417.378,13,0,0.0311468,1.10419,31,0.819557,1.27319,0,0,,,,,,,417.378,13,0,0.0287509,31
WALTER N,Peter Pan,1033.39,39,0,0.0377399,1.1805,84,0.678437,1.22615,1609.23,1,0,0.000621415,1.18106,60,1.1095,1.36983,2642.62,40,0,0.0132444,144
FIERCE ALLEGIANCE,Unisea,4957.27,206,0,0.0415552,0.980882,336,0.601006,1.20034,5493.78,18,0,0.00327644,1.18263,206,1.0212,1.3404,10451,224,0,0.0204764,542
NORDIC FURY,Northern Victor,319.615,3,0,0.0093863,1.17373,25,1.28793,1.42931,0,0,,,,,,,319.615,3,0,0.00625753,25
OCEANIC,Peter Pan,1269.63,22,0,0.0173278,1.08939,95,1.11914,1.37305,1315.89,4,0,0.00303976,1.16386,48,1.02287,1.34096,2585.53,26,0,0.00850891,143
VANGUARD,Unalaska,142.058,5,0,0.0351968,1.16945,11,0.731917,1.24397,156.439,7,0,0.0447458,1.15431,5,-0.461187,0.846271,298.498,12,0,0.0368512,16
ELIZABETH F,Peter Pan,589.787,23,0,0.0389971,1.14505,46,0.650727,1.21691,1065.94,0,0,0,1.07534,36,1.13065,1.37688,1655.73,23,0,0.0132872,82
ANITA J,Northern Victor,2085.76,62,0,0.0297253,1.01584,146,0.853118,1.28437,3363.84,52,0,0.0154585,1.06261,113,0.582609,1.1942,5449.6,114,0,0.0196345,259
GOLD RUSH,Northern Victor,1035.13,25,0,0.0241515,1.00334,71,0.971453,1.32382,1594.02,2,0,0.00125469,1.15066,58,1.08691,1.3623,2629.15,27,0,0.00912841,129
SUNSET BAY,Northern Victor,953.269,10,0,0.0104902,1.15584,76,1.26582,1.42194,1871.29,33,0,0.0176349,1.01596,60,0.503667,1.16789,2824.56,43,0,0.0116833,136
HALF MOON BAY,Northern Victor,736.775,29,0,0.0393607,0.939314,47,0.643091,1.21436,1967.02,84,0,0.0427042,1.12329,70,-0.389759,0.87008,2703.8,113,0,0.0384644,117
TRAVELER,Akutan pollock,692.178,18,0,0.0260049,1.12452,53,0.930826,1.31028,278.218,3,0,0.0107829,1.20331,10,0.745942,1.24865,970.396,21,0,0.0195796,63
CAITLIN ANN,Westward,2743.17,31,0,0.0113008,1.19061,226,1.25298,1.41766,3425.4,66,0,0.0192678,1.03151,112,0.446582,1.14886,6168.58,97,0,0.014428,338
MAR-GUN,Mothership,148.841,3,0,0.0201558,1.23614,12,1.05567,1.35189,253.128,0,0,0,1.22212,9,1.12918,1.37639,401.969,3,0,0.00497551,21
MISS BERDIE,Northern Victor,426.638,2,0,0.00468781,1.13969,33,1.3894,1.46313,0,0,,,,,,,426.638,2,0,0.00234391,33
WESTERN DAWN,Unalaska,241.459,1,0,0.00414149,1.04205,17,1.40063,1.46688,505.409,1,0,0.00197859,1.16779,18,1.05928,1.35309,746.868,2,0,0.00133892,35
PREDATOR,Akutan pollock,600.312,6,0,0.0099948,1.13241,47,1.27557,1.42519,0,0,,,,,,,600.312,6,0,0.0033316,47
SEEKER,Akutan pollock,874.423,8,0,0.00914889,1.18061,71,1.29453,1.43151,1380.15,97,0,0.0702824,0.723118,31,-1.3714,0.542867,2254.57,105,0,0.0434673,102
PACIFIC CHALLENGER,Peter Pan,541.468,15,0,0.0277025,1.10329,41,0.893965,1.29799,1251.03,6,0,0.00479606,0.678853,26,0.96024,1.32008,1792.49,21,0,0.00892611,67
BLUE FOX,Akutan pollock,517.626,3,0,0.00579569,1.11073,39,1.3658,1.45527,0,0,,,,,,,517.626,3,0,0.00386379,39
PERSEVERANCE,Akutan pollock,101.115,2,0,0.0197795,1.17212,8,1.06366,1.35455,0,0,,,,,,,101.115,2,0,0.00988973,8
GOLDEN PISCES,Akutan pollock,0,0,,,,,,,1330.46,4,0,0.00300647,0.827385,34,1.02408,1.34136,1330.46,4,0,0.000751618,34
MAJESTY,Akutan pollock,0,0,,,,,,,3941.68,152,0,0.0385622,0.938484,117,-0.242894,0.919035,3941.68,152,0,0.0362789,117
STARWARD,Unisea,0,0,,,,,,,1969.19,44,0,0.0223442,1.08086,67,0.335901,1.11197,1969.19,44,0,0.0198051,67
MARK I,Akutan pollock,0,0,,,,,,,173.005,4,0,0.0231208,0.74336,4,0.307338,1.10245,173.005,4,0,0.0231208,4

TOTAL,,186463,12557,53272.2,0.0673431,,16397,,,311399,12694,45.3349,0.0407644,,9905,,,497862,25251,53317.6,0.0507188,26302
