,,A Season,,,,,,,,B Season,,,,,,,,2002
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
PACIFIC VIKING,Akutan pollock,2771.99,85,0,0.0306639,0.959504,176,0.421313,1.14044,0,0,,,,,,,2771.99,85,0,0.0281386,176
MAJESTY,Akutan pollock,1676.69,33,0,0.0196816,0.777778,86,0.919239,1.30641,0,0,,,,,,,1676.69,33,0,0.0143139,86
SOVEREIGNTY,Akutan pollock,5527.31,211,0,0.0381741,0.933615,342,0.0798672,1.02662,12265.9,122,0,0.00994625,0.844487,273,1.15675,1.38558,17793.2,333,0,0.017872,615
ARCTIC EXPLORER,Akutan pollock,4140.79,47,0,0.0113505,1.13962,313,1.30401,1.43467,7118.32,71,0,0.00997426,1.23941,232,1.14692,1.38231,11259.1,118,0,0.00905932,545
WESTERN DAWN,Unalaska,949.999,22,0,0.0231579,1.02984,65,0.760235,1.25341,1521.6,17,0,0.0111724,0.966108,38,1.04912,1.34971,2471.6,39,0,0.0117333,103
GREAT PACIFIC,Unalaska,3484.13,32,0,0.0091845,1.09135,252,1.40106,1.46702,4709.49,340,0,0.0721947,0.782658,97,-3.5168,0.333333,8193.62,372,0,0.0438146,349
ROYAL ATLANTIC,Northern Victor,3358.45,32,0,0.0095282,1.16888,260,1.38505,1.46168,5408.13,32,0,0.00591702,1.18003,168,1.4485,1.48283,8766.58,64,0,0.00570348,428
DEFENDER,Unisea,9523.13,314,0,0.0329724,1.0679,675,0.320427,1.10681,14558.2,127,0,0.0087236,1.13782,437,1.25292,1.41764,24081.3,441,0,0.0175655,1112
GOLDEN DAWN,Akutan pollock,1019.35,287,3976.87,0.281551,0.865357,287,-11.0478,0.333333,7372.67,77,0,0.010444,1.15829,225,1.112,1.37067,8392.03,364,3976.87,0.0412324,512
DOMINATOR,Akutan pollock,4838.68,142,0,0.0293468,0.941087,302,0.483232,1.16108,7782.88,38,0,0.00488251,1.20434,247,1.53082,1.51027,12621.6,180,0,0.0128352,549
BERING ROSE,Unalaska,4458.96,75,0,0.0168201,1.04855,310,1.05501,1.35167,6443.06,713,0,0.110662,0.988506,168,-6.41245,0.333333,10902,788,0,0.070996,478
SEA WOLF,Unalaska,4302.68,72,0,0.0167338,1.05829,302,1.05863,1.35288,6772.05,397,0,0.0586234,0.780794,139,-2.50714,0.333333,11074.7,469,0,0.0411748,441
STARFISH,Unisea,4302.21,189,0,0.0439309,1.06847,305,-0.183178,0.938941,6580.85,34,0,0.0051665,1.08374,188,1.50709,1.50236,10883.1,223,0,0.0187447,493
AURIGA,Unisea,8139.49,387,0,0.047546,1.07302,580,-0.350859,0.883047,11763.9,123,0,0.0104557,1.16511,361,1.11748,1.37249,19903.4,510,0,0.0249204,941
NORTHERN PATRIOT,Akutan pollock,6431.4,146,0,0.0227011,0.814133,347,0.789451,1.26315,12496.9,115,0,0.00920226,0.780016,257,1.21338,1.40446,18928.3,261,0,0.0127851,604
GLADIATOR,Akutan pollock,4509.61,117,0,0.0259446,1.01312,303,0.638327,1.21278,5389.72,104,0,0.019296,1.20017,170,0.445531,1.14851,9899.33,221,0,0.0210115,473
ALASKAN COMMAND,Westward,8441.63,252,0,0.0298521,0.876521,491,0.463385,1.15446,13445.2,351,0,0.0261059,1.13901,404,-0.0656507,0.978116,21886.9,603,0,0.0268197,895
PACIFIC PRINCE,Westward,8738.56,208,0,0.0238025,1.12676,654,0.742271,1.24742,10530.3,88,0,0.00835681,1.16149,322,1.2741,1.4247,19268.9,296,0,0.0144274,976
DESTINATION,Unalaska,6383.94,187,0,0.0292922,1.07889,457,0.4872,1.1624,9364.46,574,0,0.0612956,0.784449,193,-2.71701,0.333333,15748.4,761,0,0.0472429,650
NORDIC STAR,Unisea,357.735,170,2363.5,0.475212,0.940332,170,-19.8132,0.333333,4037.97,13,0,0.00321944,1.03395,110,1.64775,1.54925,4395.71,183,2363.5,0.0350633,280
AURORA,Unisea,1530.53,609,7508.32,0.397901,1.01533,609,-16.4969,0.333333,14327.1,164,0,0.0114468,1.12616,426,1.04602,1.34867,15857.7,773,7508.32,0.0411282,1035
VIKING EXPLORER,Akutan pollock,2998.48,58,0,0.0193431,1.08776,216,0.937069,1.31236,5837.01,105,0,0.0179887,1.05078,161,0.543853,1.18128,8835.49,163,0,0.0164111,377
CAITLIN ANN,Westward,4023.03,118,0,0.0293311,1.02309,273,0.483175,1.16106,6097.65,41,0,0.0067239,1.20191,193,1.38927,1.46309,10120.7,159,0,0.0142283,466
PROGRESS,Unalaska,2306.91,64,0,0.0277427,1.10949,170,0.553778,1.18459,4166.13,211,0,0.0506466,0.781063,85,-1.90156,0.366148,6473.04,275,0,0.0393942,255
STORM PETREL,Northern Victor,4545.23,65,0,0.0143007,1.13658,343,1.17028,1.39009,5222.04,114,0,0.0218305,1.12659,155,0.255475,1.08516,9767.27,179,0,0.0162789,498
AMERICAN EAGLE,Northern Victor,2972.43,126,0,0.0423895,1.03543,204,-0.112503,0.962499,4558.57,25,0,0.00548418,1.18315,142,1.4793,1.4931,7531,151,0,0.0188554,346
GUN-MAR,Unisea,6142.37,400,0,0.0651214,1.06502,434,-1.15488,0.615039,9335.54,96,0,0.0102833,1.20199,296,1.12696,1.37565,15477.9,496,0,0.0307535,730
ALDEBARAN,Akutan pollock,4005.95,90,0,0.0224666,1.00171,266,0.796405,1.26547,4950.14,48,0,0.00969669,1.07821,140,1.16446,1.38815,8956.09,138,0,0.0130637,406
NORTHWEST EXPLORER,Akutan pollock,6024.55,183,0,0.0303757,0.921772,369,0.43722,1.14574,5126.54,17,0,0.00331608,0.907613,122,1.64288,1.54763,11151.1,200,0,0.0167697,491
BRISTOL EXPLORER,Akutan pollock,3587.69,39,0,0.0108705,1.03738,247,1.32447,1.44149,5341.77,40,0,0.00748816,1.02767,144,1.33061,1.44354,8929.46,79,0,0.00750325,391
WESTWARD I,Westward,4883.69,104,0,0.0212954,0.868864,282,0.851319,1.28377,7680.23,322,13.0791,0.0419258,1.13162,229,-1.25467,0.581777,12563.9,426,13.0791,0.0322016,511
ALASKA ROSE,Unalaska,4528.43,132,0,0.0291492,1.11247,334,0.491967,1.16399,7092.67,310,0,0.0437071,0.850885,159,-1.38751,0.537495,11621.1,442,0,0.0365714,493
MORNING STAR,Unalaska,4656.87,160,0,0.0343578,1.13353,350,0.254101,1.0847,6932.94,523,0,0.075437,0.796446,145,-3.77064,0.333333,11589.8,683,0,0.0575506,495
ALSEA,Unisea,4548.1,290,0,0.0637629,1.01104,305,-1.08922,0.636927,6987.79,32,0,0.00457941,1.05085,193,1.55199,1.51733,11535.9,322,0,0.0268726,498
ARGOSY,Unisea,4615.32,226,0,0.0489673,1.0046,308,-0.413391,0.862203,6800.08,131,0,0.0192645,1.11592,200,0.448723,1.14957,11415.4,357,0,0.0297843,508
STARLITE,Unisea,3542.86,74,0,0.0208871,1.09358,257,0.867688,1.28923,5407.09,23,0,0.00425367,1.01426,144,1.5732,1.5244,8949.95,97,0,0.00882687,401
PACIFIC EXPLORER,Akutan pollock,3492.24,59,0,0.0168946,1.15404,267,1.0496,1.34987,5310.15,15,0,0.00282478,1.15336,161,1.6801,1.56003,8802.39,74,0,0.00749796,428
OCEAN LEADER,Peter Pan,1316.5,19,0,0.0144322,1.18084,103,1.15685,1.38562,1515.96,1,0,0.000659646,1.20283,48,1.83317,1.61106,2832.47,20,0,0.00494269,151
ROYAL AMERICAN,Akutan pollock,2493.88,48,0,0.0192472,0.958484,158,0.9405,1.3135,3811.92,3,0,0.000787005,1.18698,119,1.82923,1.60974,6305.8,51,0,0.00681912,277
VIKING,Westward,5883.87,112,0,0.0190351,1.01417,396,0.956515,1.31884,8580.36,386,0,0.0449865,1.16744,264,-1.48652,0.504492,14464.2,498,0,0.0331853,660
ARCTIC WIND,Westward,3409.07,58,0,0.0170135,1.0968,248,1.04401,1.348,5379.37,35,0,0.00650633,1.18398,168,1.40427,1.46809,8788.44,93,0,0.00853394,416
ANITA J,Northern Victor,1373.82,10,0,0.00727899,1,91,1.48171,1.4939,5064.35,95,0,0.0187586,1,133,0.48561,1.16187,6438.17,105,0,0.016309,224
NORDIC FURY,Northern Victor,326.203,3,0,0.00919672,1.15838,25,1.39174,1.46391,149.677,88,0,0.587932,1.25151,4,-41.8898,0.333333,475.881,91,0,0.187022,29
ELIZABETH F,Peter Pan,838.172,26,0,0.0310199,0.929455,51,0.403552,1.13452,621.296,10,0,0.0160954,1.12561,18,0.681147,1.22705,1459.47,36,0,0.0191851,69
FIERCE ALLEGIANCE,Unisea,4020.92,92,0,0.0228803,0.78182,208,0.777548,1.25918,5773.61,41,0,0.00710128,1.10415,168,1.36038,1.45346,9794.53,133,0,0.0122517,376
CHELSEA K,Westward,10341.2,213,0,0.0205973,0.92538,635,0.892651,1.29755,17601.6,391,0,0.0222139,1.04099,483,0.230409,1.0768,27942.8,604,0,0.0210072,1118
TRAVELER,Akutan pollock,109.604,1,0,0.00912372,0.884831,6,1.39444,1.46481,177.116,0,0,0,0.777778,3,1.87901,1.62634,286.721,1,0,0,9
EXCALIBUR II,Northern Victor,1348.4,33,0,0.0244734,1.13466,101,0.701124,1.23371,2030.94,14,0,0.00689335,1.22557,65,1.36919,1.4564,3379.34,47,0,0.0109489,166
MARCY J,Akutan pollock,242.91,7,0,0.0288172,0.77897,12,0.502836,1.16761,506.521,4,0,0.007897,1.25148,16,1.29166,1.43055,749.432,11,0,0.00800607,28
GOLD RUSH,Northern Victor,748.964,17,0,0.022698,1.15058,57,0.780783,1.26026,1264.05,7,0,0.00553778,1.18915,39,1.46886,1.48962,2013.01,24,0,0.00645799,96
OCEAN HOPE 3,Westward,931.977,30,0,0.0321896,0.944079,58,0.350572,1.11686,1853.28,16,0,0.00863332,1.1475,56,1.23904,1.41301,2785.26,46,0,0.0143613,114
OCEANIC,Peter Pan,467.978,11,0,0.0235054,1.15839,36,0.743759,1.24792,1307.22,1,0,0.000764985,1.25154,43,1.82481,1.60827,1775.19,12,0,0.00563319,79
AMERICAN BEAUTY,Peter Pan,1295.67,25,0,0.019295,1.17013,100,0.936091,1.31203,1234.37,4,0,0.00324052,1.20301,39,1.64007,1.54669,2530.04,29,0,0.00948601,139
WALTER N,Peter Pan,1131.78,17,0,0.0150205,0.754914,56,1.12973,1.37658,1172.13,3,0,0.00255945,1.13156,35,1.69071,1.56357,2303.91,20,0,0.00694472,91
LESLIE LEE,Akutan pollock,1175.13,65,0,0.0553132,1,78,-0.698542,0.767153,2023.94,1,0,0.000494087,1.19794,64,1.84676,1.61559,3199.06,66,0,0.0203185,142
PACIFIC CHALLENGER,Peter Pan,127.49,0,0,0,1,8,1.80763,1.60254,306.347,44,0,0.143628,1,8,-8.81531,0.333333,433.837,44,0,0.101421,16
HICKORY WIND,Westward,476.225,30,0,0.0629955,1,31,-1.04568,0.651438,1186.72,18,0,0.0151679,1.20291,37,0.750805,1.25027,1662.94,48,0,0.0264591,68
BLUE FOX,Akutan pollock,642.39,8,0,0.0124535,1.12023,47,1.24499,1.415,413.876,5,0,0.0120809,1.12674,12,0.979923,1.32664,1056.27,13,0,0.00946731,59
SEEKER,Akutan pollock,980.824,18,0,0.0183519,1.01933,66,0.978282,1.32609,1497.33,18,0,0.0120214,1.15029,45,0.985776,1.32859,2478.15,36,0,0.00847405,111
VANGUARD,Unalaska,139.062,2,0,0.0143821,1,9,1.15641,1.38547,126.807,0,0,0,1.20078,4,1.87889,1.6263,265.869,2,0,0.0075225,13
PACIFIC RAM,Akutan pollock,114.584,3,0,0.0261817,0.777778,5,0.622049,1.20735,202.227,0,0,0,0.971746,5,1.87908,1.62636,316.811,3,0,0.00946938,10
MAR-GUN,Mothership,115.926,1,0,0.00862617,1.10046,8,1.41699,1.47233,100.611,4,0,0.0397569,1.06587,2,-1.0807,0.639767,216.538,5,0,0.0138544,10
TOPAZ,Peter Pan,282.851,6,0,0.0212126,1.15833,21,0.847341,1.28245,269.495,0,0,0,1,7,1.87925,1.62642,552.346,6,0,0.0108627,28
COLLIER BROTHERS,Northern Victor,201.902,5,0,0.0247645,1,13,0.686339,1.22878,404.938,1,0,0.00246951,1,10,1.69568,1.56523,606.84,6,0,0.00988728,23
GOLDEN PISCES,Akutan pollock,0,0,,,,,,,848.027,0,0,0,1.25158,28,1.88069,1.6269,848.027,0,0,0,28
HALF MOON BAY,Northern Victor,0,0,,,,,,,1711.96,16,0,0.00934604,1.15305,52,1.18564,1.39521,1711.96,16,0,0.00759366,52
EXODUS,Akutan pollock,0,0,,,,,,,1447.37,26,0,0.0179636,1.09491,41,0.542573,1.18086,1447.37,26,0,0.0145091,41
LISA MELINDA,Akutan pollock,0,0,,,,,,,100.342,3,0,0.0298979,1.20259,3,-0.346788,0.884404,100.342,3,0,0.0199319,3
PREDATOR,Akutan pollock,0,0,,,,,,,970.872,12,0,0.01236,0.777778,19,0.959849,1.31995,970.872,12,0,0.00824002,19
PEGGY JO,Akutan pollock,0,0,,,,,,,1872.08,44,0,0.0235032,1.02369,50,0.129538,1.04318,1872.08,44,0,0.0208324,50
MARK I,Akutan pollock,0,0,,,,,,,174.727,9,0,0.0515089,0.777778,3,-1.95572,0.348094,174.727,9,0,0.0457857,3

TOTAL,,235785,7547,13848.7,0.032008,,16766,,,374708,7298,13.0791,0.0194765,,10456,,,610493,14845,13861.8,0.0243164,27222
