,,A Season,,,,,,,B Season,,,,,,,2007
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
ROYAL ATLANTIC,Northern Victor,3064.3,395,2201.82,0.390732,1.04814,324,-0.335909,0.925354,4473.5,247,0,0.055214,1.0796,219,-0.0760895,0.983091,7537.8,642,2201.82,0.0851707,543
PACIFIC VIKING,Akutan pollock,2002.55,339,865.727,0.24894,1.01956,206,0.144298,1.03207,4449.48,767,728.945,0.066657,0.909079,183,-0.400441,0.911013,6452.03,1106,1594.67,0.171419,389
NORTHWEST EXPLORER,Akutan pollock,4603.86,950,3790.55,0.670104,1.02874,479,-1.28205,0.706516,5545.67,804,1278.8,0.105464,0.898905,226,-1.50041,0.634615,10149.5,1754,5069.35,0.172816,705
MORNING STAR,Unalaska,4212.05,1061,3523.16,0.882573,0.925005,394,-2.00162,0.333333,6248.25,966,919.533,0.0574247,0.936187,265,-0.138752,0.969166,10460.3,2027,4442.69,0.19378,659
VIKING EXPLORER,Akutan pollock,3366.05,752,2721.25,0.544352,0.990109,337,-0.856171,0.80974,4978.82,1262,1233.18,0.0616716,0.931734,210,-0.259129,0.942416,8344.87,2014,3954.42,0.241346,547
CHELSEA K,Westward,13287.5,2114,10806.1,0.547672,0.869965,1169,-0.867417,0.807241,15845.3,848,0,0.0535175,1.02778,739,-0.0280006,0.993778,29132.8,2962,10806.1,0.101672,1908
GLADIATOR,Akutan pollock,3866.39,551,1394.03,0.182417,0.986889,385,0.369593,1.08213,2805.43,904,1696.81,0.114557,0.951243,121,-1.75816,0.51506,6671.82,1455,3090.84,0.218081,506
AURIGA,Unisea,7941.05,1557,6288.65,0.538006,0.93742,753,-0.834679,0.814516,12735.6,478,0,0.0375326,1.00275,579,0.42509,1.09446,20676.6,2035,6288.65,0.0984203,1332
STARFISH,Unisea,4308.93,682,3260.94,0.437026,1.031,449,-0.492692,0.890513,5901.05,225,0,0.0381288,1.05787,283,0.408191,1.09071,10210,907,3260.94,0.0888347,732
STARLITE,Unisea,3488.24,413,1776.27,0.224888,0.990198,349,0.225755,1.05017,4404.23,16,0,0.00363287,1.08544,217,1.38598,1.308,7892.46,429,1776.27,0.0543556,566
COMMODORE,Northern Victor,2594.55,839,2056.32,0.927115,1.02957,270,-2.15248,0.333333,3660.69,777,616.815,0.058478,1.01978,169,-0.168607,0.962532,6255.24,1616,2673.13,0.258343,439
ALASKA ROSE,Unalaska,4585.98,847,3887.87,0.76349,0.991851,460,-1.59832,0.594914,6545.9,586,134.251,0.059891,0.963111,286,-0.208657,0.953632,11131.9,1433,4022.12,0.128729,746
ARCTIC EXPLORER,Akutan pollock,5683.03,668,2359.51,0.165788,0.950281,546,0.42591,1.09465,7151.07,932,1281,0.0577506,0.9552,310,-0.147989,0.967114,12834.1,1600,3640.5,0.124668,856
BRISTOL EXPLORER,Akutan pollock,4048.18,518,1943.67,0.219054,0.957538,392,0.245513,1.05456,5202.16,987,1293.63,0.0570546,0.922901,218,-0.128261,0.971497,9250.34,1505,3237.3,0.162697,610
SOVEREIGNTY,Akutan pollock,6665.54,708,2846.25,0.169927,0.95594,644,0.411893,1.09153,6000.91,927,1753.99,0.0722876,0.985658,268,-0.560042,0.875546,12666.5,1635,4600.24,0.129081,912
ROYAL AMERICAN,Akutan pollock,2262.18,292,1038.89,0.207637,1.00426,229,0.284178,1.06315,4943.2,898,1011.59,0.0793569,1.01475,227,-0.760419,0.831018,7205.38,1190,2050.48,0.165154,456
SEA WOLF,Unalaska,4155.53,368,0,0.0885567,1.00245,421,0.687469,1.15277,6168.48,886,1291.75,0.0676682,0.956463,267,-0.429104,0.904644,10324,1254,1291.75,0.121464,688
WESTWARD I,Westward,4951.08,868,3455.06,0.324862,0.960902,481,-0.112826,0.974928,6537.37,342,0,0.0523146,1.06525,316,0.00609446,1.00135,11488.5,1210,3455.06,0.105323,797
DEFENDER,Unisea,9250.3,1166,4947.85,0.216621,0.969296,907,0.253755,1.05639,12507,1120,258.525,0.0803364,1.0691,607,-0.788184,0.824848,21757.3,2286,5206.37,0.105068,1514
AMERICAN EAGLE,Northern Victor,2619.3,461,1563.95,0.342066,1.0476,277,-0.171091,0.96198,3094.55,619,809.858,0.0827244,1.0784,151,-0.85587,0.809807,5713.85,1080,2373.8,0.189014,428
ALASKAN COMMAND,Westward,9516.92,2021,8279.64,0.86561,0.884034,851,-1.94418,0.384768,4926.54,1007,1257.07,0.0812105,0.994912,222,-0.812961,0.819342,14443.5,3028,9536.7,0.209645,1073
COLUMBIA,Akutan pollock,3252.43,587,2575.86,0.533572,0.998014,328,-0.819665,0.817852,5274.01,1351,1281.43,0.0874123,0.940738,225,-0.98875,0.780278,8526.44,1938,3857.29,0.227293,553
NORTHERN PATRIOT,Akutan pollock,5944.66,949,5195.52,0.842303,1.04685,629,-1.86524,0.446536,8963.49,1156,1837.61,0.0599224,0.966166,393,-0.209548,0.953434,14908.1,2105,7033.13,0.141198,1022
ALDEBARAN,Akutan pollock,4401.55,596,2640.32,0.293545,0.985872,438,-0.00676368,0.998497,3061.61,815,1540.03,0.093981,0.915157,127,-1.17494,0.735783,7463.16,1411,4180.35,0.189062,565
OCEAN HOPE 3,Westward,859.9,128,430.127,0.148916,0.690763,60,0.483051,1.10734,111.149,0,0,0,1.08935,5,1.48895,1.33088,971.049,128,430.127,0.131816,65
ARGOSY,Unisea,4204.33,989,3396.9,0.759206,1.0143,431,-1.58382,0.601168,5263.23,86,0,0.0163398,1.02931,246,1.0258,1.22796,9467.55,1075,3396.9,0.113546,677
GUN-MAR,Unisea,6075.96,396,0,0.0651749,1.0204,627,0.766656,1.17037,8970.64,46,0,0.00512784,1.09538,446,1.34361,1.29858,15046.6,442,0,0.0293754,1073
OCEAN EXPLORER,Akutan pollock,3296.96,813,2706.52,1.07379,0.78518,261,-2.64921,0.333333,7458.52,1075,1097.31,0.0638243,1.01047,342,-0.320148,0.928856,10755.5,1888,3803.83,0.175538,603
PACIFIC EXPLORER,Akutan pollock,3014.23,386,1193.28,0.19715,1.05299,321,0.319698,1.07104,5080.55,687,1240.13,0.0708257,0.999758,230,-0.518602,0.884755,8094.78,1073,2433.42,0.132555,551
ALYESKA,Westward,1963.52,365,1741.69,1.09996,0.963197,191,-2.73785,0.333333,0,0,0,nan,0.997359,0,,,1963.52,365,1741.69,0.185891,191
EXCALIBUR II,Northern Victor,1224.34,78,0,0.0637076,0.770294,95,0.771625,1.17147,1274.95,6,0,0.00470608,1.0943,63,1.35556,1.30124,2499.29,84,0,0.0336095,158
LISA MELINDA,Akutan pollock,801.417,80,232.466,0.107215,0.723226,58,0.624279,1.13873,0,0,0,nan,1.05436,0,,,801.417,80,232.466,0.0998232,58
HICKORY WIND,Westward,411.19,35,0,0.0851188,0.791887,32,0.699112,1.15536,1129.91,43,0,0.0380563,1.03231,52,0.410248,1.09117,1541.1,78,0,0.0506133,84
LESLIE LEE,Akutan pollock,1284.58,173,481.43,0.173068,1.03287,134,0.401255,1.08917,2447.31,14,0,0.00572057,1.10086,122,1.3268,1.29485,3731.89,187,481.43,0.0501086,256
PACIFIC RAM,Akutan pollock,417.378,29,0,0.0694813,1.05347,44,0.752071,1.16713,0,0,0,nan,1.09617,0,,,417.378,29,0,0.0694813,44
WALTER N,Peter Pan,1033.39,96,0,0.0928983,1.08773,113,0.672765,1.1495,1609.23,5,0,0.00310707,1.08362,79,1.40088,1.31131,2642.62,101,0,0.0382197,192
FIERCE ALLEGIANCE,Unisea,4957.27,560,0,0.112965,0.926214,464,0.604804,1.1344,5493.78,47,0,0.00855514,1.08303,270,1.24646,1.27699,10451,607,0,0.0580803,734
NORDIC FURY,Northern Victor,319.615,6,0,0.0187726,1.08849,35,0.923807,1.20529,0,0,0,nan,1.07344,0,,,319.615,6,0,0.0187726,35
OCEANIC,Peter Pan,1269.63,47,0,0.0370186,1.05428,135,0.862013,1.19156,1315.89,10,0,0.0075994,1.08222,64,1.27355,1.28301,2585.53,57,0,0.0220458,199
VANGUARD,Unalaska,142.058,8,0,0.0563149,1.09699,15,0.796662,1.17704,156.439,16,0,0.102276,1.06572,7,-1.41007,0.666735,298.498,24,0,0.0804026,22
ELIZABETH F,Peter Pan,589.787,50,0,0.0847764,1.07762,64,0.700272,1.15562,1065.94,2,0,0.00187628,1.0398,50,1.43577,1.31906,1655.73,52,0,0.0314061,114
ANITA J,Northern Victor,2085.76,119,0,0.0570535,1.03275,217,0.794161,1.17648,3363.84,117,0,0.0347817,1.01903,155,0.503067,1.11179,5449.6,236,0,0.0433059,372
GOLD RUSH,Northern Victor,1035.13,60,0,0.0579637,0.987385,103,0.791078,1.1758,1594.02,7,0,0.0043914,1.07514,77,1.36448,1.30322,2629.15,67,0,0.0254835,180
SUNSET BAY,Northern Victor,953.269,16,0,0.0167844,1.08685,104,0.93054,1.20679,1871.29,57,0,0.0304603,1.00365,85,0.625555,1.13901,2824.56,73,0,0.0258448,189
HALF MOON BAY,Northern Victor,736.775,50,0,0.0678633,0.988925,73,0.757551,1.16834,1967.02,206,0,0.104727,1.04479,93,-1.47953,0.642385,2703.8,256,0,0.0946817,166
TRAVELER,Akutan pollock,692.178,40,0,0.0577886,1.07171,75,0.791671,1.17593,278.218,6,0,0.0215658,1.08591,13,0.877671,1.19504,970.396,46,0,0.0474033,88
CAITLIN ANN,Westward,2743.17,78,0,0.0284342,1.09436,303,0.891086,1.19802,3425.4,148,0,0.0432066,1.00735,156,0.264262,1.05872,6168.58,226,0,0.0366373,459
MAR-GUN,Mothership,148.841,4,0,0.0268743,1.11294,16,0.896368,1.19919,253.128,0,0,0,1.11082,12,1.48895,1.33088,401.969,4,0,0.00995101,28
MISS BERDIE,Northern Victor,426.638,3,0,0.00703172,1.08052,46,0.963569,1.21413,0,0,0,nan,1.03476,0,,,426.638,3,0,0.00703172,46
WESTERN DAWN,Unalaska,241.459,4,0,0.0165659,1.02179,24,0.93128,1.20695,505.409,2,0,0.00395719,1.07342,24,1.37679,1.30595,746.868,6,0,0.00803354,48
PREDATOR,Akutan pollock,600.312,8,0,0.0133264,1.0894,66,0.942251,1.20939,0,0,0,nan,1.03847,0,,,600.312,8,0,0.0133264,66
SEEKER,Akutan pollock,874.423,11,0,0.0125797,1.07674,95,0.94478,1.20995,1380.15,230,275.06,0.142975,0.776996,48,-2.56369,0.333333,2254.57,241,275.06,0.106894,143
PACIFIC CHALLENGER,Peter Pan,541.468,18,0,0.033243,1.05043,57,0.8748,1.1944,1251.03,14,0,0.0111908,0.680476,38,1.17175,1.26039,1792.49,32,0,0.0178522,95
BLUE FOX,Akutan pollock,517.626,5,0,0.00965949,1.05268,55,0.95467,1.21215,0,0,0,nan,1.05436,0,,,517.626,5,0,0.00965949,55
PERSEVERANCE,Akutan pollock,101.115,2,0,0.0197795,1.09705,11,0.920397,1.20453,0,0,0,nan,1,0,,,101.115,2,0,0.0197795,11
GOLDEN PISCES,Akutan pollock,0,0,0,nan,1,0,,,1330.46,10,0,0.00751618,0.965855,58,1.27591,1.28354,1330.46,10,0,0.00751618,58
MAJESTY,Akutan pollock,0,0,0,nan,1.04502,0,,,3941.68,250,0,0.0634247,0.997881,178,-0.30882,0.931373,3941.68,250,0,0.0634247,178
STARWARD,Unisea,0,0,0,nan,1.0003,0,,,1969.19,78,0,0.0396101,1.03121,92,0.366203,1.08138,1969.19,78,0,0.0396101,92
MARK I,Akutan pollock,0,0,0,nan,1.05886,0,,,173.005,9,0,0.0520217,0.782848,6,0.0143963,1.0032,173.005,9,0,0.0520217,6

TOTAL,,239735,36339,124059,0.15158,,23808,,,311445,33813,33098.5,0.108568,,14185,,,551180,70152,157157,0.127276,37993
