5
6
5
5
5
7
5
6
5
0
4
6
4
5
6
5
6
5
5
0
3
4
7
4
4
6
4
5
6
4
6
5
4
6
4
6
5
6
6
5
7
4
6
5
6
5
6
5
7
4
0
5
5
6
4
6
5
6
4
5
4
0
5
0
4
6
5
7
0
6
4
6
4
0
5
6
5
4
5
4
2
0
4
4
4
7
4
5
4
4
5
4
5
4
7
4
0
5
1
4
6
6
