-4
-6
-4
0
-4
-4
-7
-4
-6
-4
-7
-4
0
-5
-6
-5
-6
-4
-7
-4
-6
-4
-6
-4
0
0
-7
-5
-6
-5
-6
-4
-7
-4
-6
-4
-6
-5
-6
-4
-6
-5
-7
-5
-7
-4
-7
-5
-6
-4
-6
-5
-6
-4
-6
-4
-6
-4
-6
-5
0
-4
-6
-4
-6
-5
-7
-4
-6
-4
-6
-4
-6
-5
-7
-5
0
-4
0
-5
-6
-4
-6
0
-6
-4
-6
-5
-6
-5
0
-4
-4
-6
-4
0
-4
0
0
0
-5
-7
-5
-6
-5
-5
-5
-6
-5
-6
-4
-6
-5
-6
-4
-6
-4
-3
-3
-1
-1
0
-3
-6
0
-4
-5
-6
-4
-6
-4
-6
-5
-6
-4
-6
0
-7
-4
0
-5
-6
-5
-5
-3
-3
-2
-6
-6
-6
-6
-1
-1
-7
-6
