,,A Season,,,,,,,,B Season,,,,,,,,2000
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
STARWARD,Unisea,2398.52,21,0,0.0087554,1,223,-1.51799,0.494005,3712.26,7,0,0.00188565,1,136,0.289007,1.09634,6110.78,28,0,0.00458207,359
STARLITE,Unisea,2227.57,2,0,0.000897841,1,207,1.22666,1.40889,3564.14,1,0,0.000280572,1,131,1.17156,1.39052,5791.71,3,0,0.000517982,338
SUNSET BAY,Northern Victor,370.782,1,0,0.002697,1,34,0.59529,1.19843,0,0,,,,,,,370.782,1,0,0.002697,34
WALTER N,Peter Pan,646.615,4,0,0.00618606,1,60,-0.617309,0.79423,1011.45,6,0,0.00593209,1,37,-1.9271,0.357632,1658.06,10,0,0.00603113,97
PREDATOR,Akutan pollock,107.952,3,0,0.02779,1,10,-8.11621,0.333333,0,0,,,,,,,107.952,3,0,0.02779,10
HALF MOON BAY,Northern Victor,566.248,0,0,0,1,52,1.53308,1.51103,2759.68,0,0,0,1,101,1.32388,1.44129,3325.92,0,0,0,153
AMBER DAWN,Peter Pan,136.605,0,0,0,1,12,1.53124,1.51041,274.01,1,0,0.0036495,1,10,-0.676886,0.774371,410.615,1,0,0.00243537,22
GOLD RUSH,Northern Victor,0,0,,,,,,,744.912,0,0,0,1,27,1.31895,1.43965,744.912,0,0,0,27
LESLIE LEE,Akutan pollock,0,0,,,,,,,1825.07,3,0,0.00164377,1,67,0.420583,1.14019,1825.07,3,0,0.00164377,67
EXCALIBUR II,Northern Victor,0,0,,,,,,,1349.93,1,0,0.000740777,1,49,0.914745,1.30491,1349.93,1,0,0.000740777,49
GOLDEN PISCES,Akutan pollock,0,0,,,,,,,640.051,0,0,0,1,23,1.3187,1.43957,640.051,0,0,0,23
ALASKAN COMMAND,Westward,0,0,,,,,,,7679.5,34,0,0.00442737,1,283,-1.11713,0.627624,7679.5,34,0,0.00442737,283
EXODUS,Akutan pollock,0,0,,,,,,,853.754,2,0,0.0023426,1,31,0.0374625,1.01249,853.754,2,0,0.0023426,31
OCEAN HOPE 3,Westward,0,0,,,,,,,1099.03,4,0,0.00363957,1,40,-0.672487,0.775838,1099.03,4,0,0.00363957,40
MARCY J,Akutan pollock,0,0,,,,,,,211.606,0,0,0,1,7,1.31765,1.43922,211.606,0,0,0,7
PEGGY JO,Akutan pollock,0,0,,,,,,,211.969,1,0,0.00471768,1,7,-1.26056,0.579812,211.969,1,0,0.00471768,7
OCEANIC,Peter Pan,0,0,,,,,,,627.674,0,0,0,1,23,1.31867,1.43956,627.674,0,0,0,23
NORDIC FURY,Northern Victor,0,0,,,,,,,203.167,0,0,0,1,7,1.31763,1.43921,203.167,0,0,0,7
VANGUARD,Unalaska,0,0,,,,,,,399.868,1,0,0.00250083,1,14,-0.0490713,0.983643,399.868,1,0,0.00250083,14

TOTAL,,178203,743,0,0.00416941,,16560,,,268294,711,0,0.00265008,,9859,,,446497,1454,0,0.00325646,26419
