,,A Season,,,,,,,,B Season,,,,,,,,2001
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
SUNSET BAY,Northern Victor,1273.79,0,0,0,1.06614,96,1.38353,1.46118,1416.22,13,0,0.00917938,1,39,0.00612442,1.00204,2690.01,13,0,0.0048327,135
DESTINATION,Unalaska,5526.08,105,0,0.0190008,1.1184,438,0.331739,1.11058,8959.35,167,0,0.0186397,0.882019,219,-1.79801,0.400662,14485.4,272,0,0.0187775,657
SEA WOLF,Unalaska,3919.58,94,0,0.0239822,1.14603,318,0.0525544,1.01752,6272.34,119,0,0.0189722,0.90514,157,-1.85456,0.381814,10191.9,213,0,0.0208989,475
PREDATOR,Akutan pollock,1083.55,77,0,0.0710627,0.777778,59,-2.56018,0.333333,931.995,48,0,0.0515024,1,25,-7.97622,0.333333,2015.55,125,0,0.0620179,84
SEEKER,Akutan pollock,848.933,17,0,0.0200251,1,60,0.271673,1.09056,1337.73,3,0,0.0022426,1,37,1.31518,1.43839,2186.66,20,0,0.00914635,97
ROYAL AMERICAN,Akutan pollock,2370.99,64,0,0.0269929,0.874836,147,-0.115135,0.961622,3214.52,2,0,0.000622178,0.99448,88,1.62522,1.54174,5585.51,66,0,0.0118163,235
OCEANIC,Peter Pan,306.569,0,0,0,1,21,1.38068,1.46023,491.856,0,0,0,1.14652,15,1.73633,1.57878,798.425,0,0,0,36
BERING ROSE,Unalaska,4356.21,105,0,0.0241035,1.12471,347,0.045822,1.01527,6966.26,79,0,0.0113404,1.08554,209,-0.40483,0.865057,11322.5,184,0,0.0162509,556
GUN-MAR,Unisea,5737.42,120,0,0.0209153,1.11114,452,0.224606,1.07487,8987.13,7,0,0.000778892,1.04613,261,1.60832,1.53611,14724.6,127,0,0.00862505,713
BLUE FOX,Akutan pollock,363.863,2,0,0.00549657,1,25,1.07632,1.35877,617.181,2,0,0.00324054,1,17,1.12572,1.37524,981.045,4,0,0.00407729,42
EXCALIBUR II,Northern Victor,1158.83,4,0,0.00345176,1,82,1.19163,1.39721,2051.76,1,0,0.000487386,1.10164,62,1.64805,1.54935,3210.59,5,0,0.00155735,144
GOLD RUSH,Northern Victor,869.633,1,0,0.00114991,1,61,1.31856,1.43952,750.94,2,0,0.00266333,1.14655,23,1.23477,1.41159,1620.57,3,0,0.0018512,84
ELIZABETH F,Peter Pan,424.769,14,0,0.0329591,1,30,-0.44525,0.851583,304.32,1,0,0.00328601,1,8,1.11666,1.37222,729.089,15,0,0.0205736,38
LISA MELINDA,Akutan pollock,207.537,6,0,0.0289104,1,14,-0.220809,0.926397,100.057,0,0,0,1,2,1.73537,1.57846,307.594,6,0,0.0195062,16
PACIFIC RAM,Akutan pollock,216.952,12,0,0.0553117,1,15,-1.68307,0.438976,101.52,1,0,0.00985023,1,2,-0.120266,0.959911,318.473,13,0,0.0408198,17
MARGARET LYN,Akutan pollock,654.151,33,0,0.050447,1,46,-1.41496,0.528348,802.979,0,0,0,1,22,1.73708,1.57903,1457.13,33,0,0.0226472,68
MARCY J,Akutan pollock,219.642,12,0,0.0546344,1,15,-1.64557,0.451477,407.975,0,0,0,1.14641,12,1.73612,1.57871,627.616,12,0,0.01912,27
OCEAN HOPE 3,Westward,940.173,29,0,0.0308454,1,66,-0.328487,0.890504,1535.45,2,0,0.00130255,0.925279,39,1.49299,1.49766,2475.62,31,0,0.0125221,105
AMERICAN EAGLE,Northern Victor,2662.23,70,0,0.0262937,1.11643,210,-0.0762783,0.974574,4365.58,8,0,0.00183252,1.05146,127,1.39845,1.46615,7027.81,78,0,0.0110988,337
OCEAN LEADER,Peter Pan,606.673,3,0,0.004945,1.17015,50,1.10746,1.36915,957.443,0,0,0,1,26,1.73746,1.57915,1564.12,3,0,0.00191802,76
ALSEA,Unisea,4193.48,126,0,0.0300466,1.12515,334,-0.28614,0.90462,6753.36,42,0,0.00621913,0.927904,173,0.569019,1.18967,10946.8,168,0,0.0153469,507
ARGOSY,Unisea,4182.34,101,0,0.0241491,0.976744,289,0.0432578,1.01442,6558.51,4,0,0.000609895,0.777778,141,1.63509,1.54503,10740.8,105,0,0.00977576,430
WALTER N,Peter Pan,950.376,64,0,0.0673418,0.93141,62,-2.35304,0.333333,1331.72,0,0,0,0.785877,29,1.73837,1.57946,2282.09,64,0,0.0280444,91
TRAVELER,Akutan pollock,1525.02,60,0,0.0393437,1,108,-0.800893,0.733036,550.259,46,0,0.083597,1,15,-14.0219,0.333333,2075.28,106,0,0.0510774,123
NORDIC FURY,Northern Victor,293.674,0,0,0,1,20,1.38064,1.46021,531.976,0,0,0,1.1464,16,1.73643,1.57881,825.65,0,0,0,36
WESTERN DAWN,Unalaska,786.938,22,0,0.0279565,1.17045,65,-0.168179,0.94394,1405.45,18,0,0.0128073,1.09129,42,-0.678565,0.773812,2192.39,40,0,0.0182449,107
TOPAZ,Peter Pan,118.711,0,0,0,1,8,1.38013,1.46004,0,0,,,,,,,118.711,0,0,0,8
MAR-GUN,Mothership,119.981,1,0,0.00833463,1,8,0.918608,1.3062,171.403,1,0,0.00583419,1,4,0.636362,1.21212,291.385,2,0,0.00686378,12
AMERICAN BEAUTY,Peter Pan,0,0,,,,,,,1578.82,0,0,0,1,43,1.73897,1.57966,1578.82,0,0,0,43
GOLDEN PISCES,Akutan pollock,0,0,,,,,,,646.833,0,0,0,1.14652,20,1.7367,1.5789,646.833,0,0,0,20
LESLIE LEE,Akutan pollock,0,0,,,,,,,3340.29,3,-4.54747e-13,0.000898125,1.04673,97,1.57328,1.52443,3340.29,3,-4.54747e-13,0.000898125,97
HICKORY WIND,Westward,0,0,,,,,,,1257.02,0,0,0,1,34,1.73819,1.5794,1257.02,0,0,0,34
PACIFIC MONARCH,Unisea,0,0,,,,,,,100.478,0,0,0,1,2,1.73538,1.57846,100.478,0,0,0,2
VANGUARD,Unalaska,0,0,,,,,,,146.74,0,0,0,0.994548,4,1.73549,1.5785,146.74,0,0,0,4
PEGGY JO,Akutan pollock,0,0,,,,,,,1947.23,12,0,0.0061626,0.859937,46,0.575917,1.19197,1947.23,12,0,0.0061626,46
EXODUS,Akutan pollock,0,0,,,,,,,1715.63,8,0,0.004663,1.00416,47,0.858873,1.28629,1715.63,8,0,0.004663,47

TOTAL,,233985,6125,0,0.0261769,,16950,,,356383,2743,-4.54747e-13,0.00769677,,9812,,,590368,8868,-4.54747e-13,0.0150211,26762
