,,A Season,,,,,,,,B Season,,,,,,,,2003
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
CHELSEA K,Westward,13105.4,467,0,0.0356343,1.0091,871,0.532837,1.17761,18738.2,573,0,0.0305792,0.993457,484,-1.36585,0.544718,31843.6,1040,0,0.0326596,1355
PACIFIC EXPLORER,Akutan pollock,3369.19,76,0,0.0225574,1.10831,246,0.887236,1.29575,5723.83,7,0,0.00122296,1.19497,177,0.939692,1.31323,9093.02,83,0,0.00912789,423
STARLITE,Unisea,3355.66,125,0,0.0372505,1.07246,237,0.477917,1.15931,5652.56,87,0,0.0153912,1.13846,167,-0.162186,0.945938,9008.22,212,0,0.0235341,404
DEFENDER,Unisea,10081.1,531,0,0.0526726,0.993843,660,0.0489486,1.01632,14947.2,395,0,0.0264264,1.14116,443,-1.03254,0.655819,25028.3,926,0,0.0369981,1103
ALSEA,Unisea,4527.27,257,0,0.0567671,0.783167,233,-0.0658908,0.978036,7096.68,16,0,0.00225457,1.14218,210,0.860988,1.287,11624,273,0,0.023486,443
PACIFIC PRINCE,Westward,7661.12,411,0,0.0536475,1.06364,536,0.0213371,1.00711,10619.9,21,0,0.00197742,1.15257,318,0.886585,1.29553,18281,432,0,0.0236311,854
CAITLIN ANN,Westward,4062.27,244,0,0.0600649,0.993678,265,-0.157823,0.947392,6091.48,7,0,0.00114915,1.17913,186,0.945883,1.31529,10153.7,251,0,0.0247199,451
VIKING EXPLORER,Akutan pollock,3309.97,148,0,0.0447134,1.07128,233,0.270007,1.09,4364.31,2,0,0.000458262,1.03766,117,0.997403,1.33247,7674.28,150,0,0.0195458,350
NORTHWEST EXPLORER,Akutan pollock,6480.76,275,0,0.0424333,0.982434,419,0.335581,1.11186,5188.6,54,0,0.0104074,1.11982,151,0.225243,1.07508,11669.4,329,0,0.0281935,570
PEGASUS,Akutan pollock,2501.03,91,0,0.036385,0.916329,150,0.501187,1.16706,1900.99,0,0,0,1.02188,50,1.02967,1.34322,4402.02,91,0,0.0206723,200
GOLDEN DAWN,Akutan pollock,4458.17,221,0,0.0495719,0.724387,212,0.134983,1.04499,7141.48,42,0,0.00588114,1.13256,210,0.578476,1.19283,11599.7,263,0,0.0226731,422
SOVEREIGNTY,Akutan pollock,6432.15,750,561.808,0.116602,0.894976,412,-1.74481,0.418396,7561.33,50,0,0.00661259,1.0122,199,0.521768,1.17392,13993.5,800,561.808,0.0643752,611
PACIFIC VIKING,Akutan pollock,1847.95,69,0,0.0373387,0.967357,117,0.474056,1.15802,5881.24,153,0,0.0260149,0.898821,137,-0.988624,0.670459,7729.2,222,0,0.0287223,254
EXCALIBUR II,Northern Victor,1308.4,65,0,0.0496789,1.08001,93,0.131182,1.04373,1698.15,3,0,0.00176663,1.18576,52,0.892719,1.29757,3006.55,68,0,0.0226173,145
PROGRESS,Unalaska,2701.58,142,0,0.0525617,1.03791,184,0.0513392,1.01711,4210.89,90,0,0.0213732,0.704799,77,-0.626195,0.791268,6912.47,232,0,0.0335625,261
GREAT PACIFIC,Unalaska,3023.49,234,0,0.0773939,1.12778,224,-0.639907,0.786698,5130.63,271,0,0.05282,0.70533,94,-3.07074,0.333333,8154.12,505,0,0.0619319,318
AURORA,Unisea,8996.06,468,0,0.0520228,0.78181,463,0.0671481,1.02238,13931.1,167,0,0.0119876,1.11217,403,0.103593,1.03453,22927.2,635,0,0.0276964,866
COLUMBIA,Akutan pollock,3040.22,250,774.643,0.0822308,0.922396,231,-0.775759,0.741414,4933.9,234,0,0.047427,1.01411,130,-2.65096,0.333333,7974.13,484,774.643,0.0644662,361
NORTHERN PATRIOT,Akutan pollock,7641.31,661,0,0.0865035,0.938655,472,-0.901559,0.69948,9587.96,118,0,0.0123071,1.01238,252,0.0780456,1.02602,17229.3,779,0,0.0452138,724
DOMINATOR,Akutan pollock,5572.57,246,0,0.0441448,0.96107,352,0.287108,1.0957,5518.58,113,0,0.0204763,1.19511,171,-0.557526,0.814158,11091.1,359,0,0.0323682,523
MAJESTY,Akutan pollock,1299.3,49,0,0.0377126,0.978325,83,0.463169,1.15439,4035.26,4,0,0.000991261,1,104,0.955615,1.31854,5334.56,53,0,0.00993521,187
BERING ROSE,Unalaska,4953.19,160,0,0.0323024,1.07475,350,0.617677,1.20589,7606.12,833,0,0.109517,0.772288,152,-7.50075,0.333333,12559.3,993,0,0.0790649,502
MORNING STAR,Unalaska,4553.42,356,0,0.0781831,1.0131,303,-0.663859,0.778714,6845.31,352,0,0.0514221,0.709926,126,-2.96869,0.333333,11398.7,708,0,0.0621122,429
OCEAN EXPLORER,Akutan pollock,3501.49,140,0,0.0399829,1.01154,233,0.401918,1.13397,5497.38,8,0,0.00145524,1.17278,167,0.921357,1.30712,8998.88,148,0,0.0164465,400
COMMODORE,Northern Victor,1213.91,104,0,0.0856732,1.07782,86,-0.867291,0.710903,3896.09,96,0,0.0246401,1.06415,107,-0.879412,0.706863,5110,200,0,0.0391389,193
SEA WOLF,Unalaska,4361.97,231,0,0.0529577,1.07707,309,0.0404555,1.01349,6385.2,414,0,0.0648374,0.69855,116,-4.01115,0.333333,10747.2,645,0,0.0600158,425
ALASKA ROSE,Unalaska,4877.79,233,0,0.0477676,1.03388,332,0.185503,1.06183,7176.58,187,0,0.026057,0.715436,133,-0.993559,0.668814,12054.4,420,0,0.0348422,465
GLADIATOR,Akutan pollock,4702.22,185,0,0.0393431,1.00961,312,0.420732,1.14024,4008.35,48,0,0.011975,1.07709,112,0.103257,1.03442,8710.57,233,0,0.0267491,424
MISS BERDIE,Northern Victor,67.69,6,33.845,0.0886394,1,6,-0.947481,0.684173,210.146,1,0,0.0047586,1,5,0.659956,1.21999,277.836,7,33.845,0.0320841,11
DESTINATION,Unalaska,5866.72,331,0,0.0564199,1.01798,393,-0.0563434,0.981219,8933.97,276,0,0.0308933,0.698076,162,-1.3735,0.542166,14800.7,607,0,0.0410116,555
ARCTIC EXPLORER,Akutan pollock,5082.82,377,0,0.0741714,1.13207,379,-0.552419,0.81586,11738.5,90,0,0.00766708,1.16663,356,0.441924,1.14731,16821.3,467,0,0.0277624,735
OCEAN LEADER,Peter Pan,520.135,3,0,0.00576773,1.13351,38,1.34736,1.44912,0,0,,,,,,,520.135,3,0,0.00576773,38
SUNSET BAY,Northern Victor,1398.78,83,0,0.0593375,1.17577,108,-0.136815,0.954395,0,0,,,,,,,1398.78,83,0,0.0593375,108
ALYESKA,Westward,597.94,39,0,0.065224,1.17039,46,-0.299683,0.900106,0,0,,,,,,,597.94,39,0,0.065224,46
ARCTIC WIND,Westward,3722.04,128,0,0.0343898,1.08738,266,0.558007,1.186,5535.89,5,0,0.000903198,1.1773,169,0.964326,1.32144,9257.92,133,0,0.0143661,435
ANITA J,Northern Victor,3410.44,190,0,0.0557113,1.11526,250,-0.0363325,0.987889,3297.79,130,0,0.0394203,1.04828,89,-2.02459,0.333333,6708.23,320,0,0.0477026,339
WALTER N,Peter Pan,1896.48,71,0,0.0374377,0.976606,122,0.471349,1.15712,1531.35,5,0,0.0032651,1.18504,47,0.77662,1.25887,3427.83,76,0,0.0221715,169
FIERCE ALLEGIANCE,Unisea,3021.58,204,0,0.0675144,0.941209,187,-0.36488,0.878373,5708.64,2,0,0.000350346,1.13605,168,1.00754,1.33585,8730.22,206,0,0.0235962,355
AMERICAN BEAUTY,Peter Pan,676.637,2,0,0.00295579,1.11653,49,1.42569,1.47523,2394.4,3,0,0.00125292,1.20995,75,0.933312,1.3111,3071.04,5,0,0.00162811,124
ELIZABETH F,Peter Pan,874.258,21,0,0.0240204,0.987079,56,0.842333,1.28078,772.775,3,0,0.00388211,1.10608,22,0.728171,1.24272,1647.03,24,0,0.0145717,78
OCEAN HOPE 3,Westward,1002.92,103,0,0.1027,0.983715,65,-1.33903,0.553655,1722.32,12,0,0.00696733,1.14178,51,0.490381,1.16346,2725.25,115,0,0.042198,116
NORDIC FURY,Northern Victor,331.855,69,0,0.207922,1.15833,25,-4.25093,0.333333,1437.05,2,0,0.00139174,0.858357,32,0.921408,1.30714,1768.91,71,0,0.0401378,57
TRAVELER,Akutan pollock,104.882,6,0,0.0572074,1.07779,7,-0.0775054,0.974165,155.5,0,0,0,1.09159,4,1.02732,1.34244,260.381,6,0,0.0230431,11
WESTERN DAWN,Unalaska,954.87,80,0,0.0837811,1.04582,65,-0.814387,0.728538,1500.43,2,0,0.00133295,1.06423,41,0.926031,1.30868,2455.3,82,0,0.0333972,106
GOLD RUSH,Northern Victor,647.574,42,0,0.0648574,1.09555,46,-0.289557,0.903481,1823.97,0,0,0,1.19313,56,1.02956,1.34319,2471.54,42,0,0.0169934,102
TOPAZ,Peter Pan,575.089,18,0,0.0312995,1.09487,41,0.640173,1.21339,304.739,0,0,0,1.16569,9,1.02752,1.34251,879.828,18,0,0.0204586,50
LESLIE LEE,Akutan pollock,1728.19,108,0,0.0624932,0.918923,104,-0.224527,0.925158,1642.73,0,0,0,1.22643,52,1.02932,1.34311,3370.92,108,0,0.0320387,156
HICKORY WIND,Westward,313.068,25,0,0.0798548,0.887685,18,-0.704637,0.765121,1528.87,15,0,0.00981117,1.12968,44,0.270291,1.0901,1841.94,40,0,0.0217163,62
OCEANIC,Peter Pan,398.37,23,0,0.0577353,1.09125,28,-0.0921716,0.969276,1628.68,0,0,0,1.2417,52,1.0293,1.3431,2027.05,23,0,0.0113465,80
VANGUARD,Unalaska,145.638,4,0,0.0274653,1.08601,10,0.74576,1.24859,143.55,2,0,0.0139324,1.22933,4,-0.0483938,0.983869,289.188,6,0,0.0207477,14
EXODUS,Akutan pollock,0,0,,,,,,,1886.89,4,0,0.00211989,1.05927,51,0.865603,1.28853,1886.89,4,0,0.00211989,51
GOLDEN PISCES,Akutan pollock,0,0,,,,,,,1034.8,0,0,0,1.24642,33,1.0285,1.34283,1034.8,0,0,0,33
HALF MOON BAY,Northern Victor,0,0,,,,,,,2979.47,134,0,0.0449744,1.14187,88,-2.45417,0.333333,2979.47,134,0,0.0449744,88
SEEKER,Akutan pollock,0,0,,,,,,,2344.39,5,0,0.00213275,1.13491,69,0.865125,1.28837,2344.39,5,0,0.00213275,69
LISA MELINDA,Akutan pollock,0,0,,,,,,,550.155,0,0,0,1.04235,14,1.02785,1.34262,550.155,0,0,0,14
PACIFIC RAM,Akutan pollock,0,0,,,,,,,201.81,0,0,0,1.16122,6,1.02738,1.34246,201.81,0,0,0,6
BLUE FOX,Akutan pollock,0,0,,,,,,,837.477,0,0,0,1.11642,24,1.02824,1.34275,837.477,0,0,0,24
COLLIER BROTHERS,Northern Victor,0,0,,,,,,,201.292,0,0,0,1.15022,6,1.02738,1.34246,201.292,0,0,0,6
PREDATOR,Akutan pollock,0,0,,,,,,,2074.04,8,0,0.00385721,1.0012,54,0.73134,1.24378,2074.04,8,0,0.00385721,54
MARCY J,Akutan pollock,0,0,,,,,,,879.079,5,0,0.00568777,1.19674,27,0.588727,1.19624,879.079,5,0,0.00568777,27
PEGGY JO,Akutan pollock,0,0,,,,,,,2108.42,8,0,0.00379431,0.970265,53,0.736243,1.24541,2108.42,8,0,0.00379431,53
MARK I,Akutan pollock,0,0,,,,,,,105.235,1,0,0.0095025,0.703704,1,0.293617,1.09787,105.235,1,0,0.0095025,1
MAR-GUN,Mothership,0,0,,,,,,,144.996,0,0,0,0.939798,3,1.0273,1.34243,144.996,0,0,0,3
PACIFIC CHALLENGER,Peter Pan,0,0,,,,,,,277.476,1,0,0.00360392,0.777778,5,0.74918,1.24973,277.476,1,0,0.00360392,5

TOTAL,,250428,13107,1370.3,0.0523385,,16352,,,380387,7144,0,0.0187809,,10314,,,630814,20251,1370.3,0.0321029,26666
