,,A Season,,,,,,,,B Season,,,,,,,,2005
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
PACIFIC EXPLORER,Akutan pollock,3492.52,72,0,0.0206155,1.13017,259,0.814515,1.27151,7727.73,102,0,0.0131992,1.05659,210,0.511564,1.17052,11220.2,174,0,0.0155077,469
DEFENDER,Unisea,9624.22,423,0,0.0439516,1.02114,647,0.132357,1.04412,14623.3,270,0,0.0184637,0.929596,350,0.299559,1.09985,24247.5,693,0,0.0285803,997
GUN-MAR,Unisea,6210.23,207,0,0.0333321,0.999299,408,0.444281,1.14809,10366.6,122,0,0.0117686,1.12637,300,0.571799,1.1906,16576.8,329,0,0.019847,708
STORM PETREL,Northern Victor,3511.55,136,0,0.0387294,1.07256,248,0.283813,1.0946,3126.17,49,0,0.0156741,0.816436,65,0.408258,1.13609,6637.72,185,0,0.027871,313
VIKING EXPLORER,Akutan pollock,3474.46,198,0,0.0569873,0.995762,227,-0.251123,0.916292,5001.66,551,1063.62,0.110163,0.888486,138,-3.43386,0.333333,8476.12,749,1063.62,0.109227,365
COLUMBIA,Akutan pollock,4397.38,182,0,0.0413883,0.964576,279,0.206263,1.06875,6949.44,338,1379.13,0.048637,0.915711,196,-0.933765,0.688745,11346.8,520,1379.13,0.0475407,475
GLADIATOR,Akutan pollock,5107.43,295,0,0.057759,1.06874,359,-0.274607,0.908464,1244.56,43,0,0.0345504,0.909337,29,-0.355833,0.881389,6351.99,338,0,0.0532117,388
BERING ROSE,Unalaska,4900.6,253,0,0.0516264,1.07056,345,-0.0943232,0.968559,5954.24,265,1844.28,0.0445061,0.746347,149,-0.764722,0.745093,10854.8,518,1844.28,0.107409,494
ALDEBARAN,Akutan pollock,3970.4,166,0,0.0418094,1.03701,271,0.193741,1.06458,3621.99,525,1068.18,0.144948,0.943812,113,-4.84029,0.333333,7592.39,691,1068.18,0.123318,384
BRISTOL EXPLORER,Akutan pollock,4987.28,180,0,0.0360918,1.04786,344,0.362134,1.12071,5838.2,276,1003.76,0.0472749,0.93523,164,-0.876531,0.707823,10825.5,456,1003.76,0.088594,508
ARCTIC EXPLORER,Akutan pollock,5285.8,249,0,0.0471074,1.0161,353,0.0384714,1.01282,6969.02,275,1176.5,0.0394603,0.99732,209,-0.559263,0.813579,12254.8,524,1176.5,0.067901,562
GOLDEN DAWN,Akutan pollock,4929.52,293,0,0.0594378,0.960691,311,-0.323836,0.892055,8193.76,393,523.45,0.0479633,1.10907,248,-0.90673,0.697757,13123.3,686,523.45,0.0734974,559
PEGGY JO,Akutan pollock,674.941,45,19.7827,0.0666725,1,45,-0.531958,0.822681,1517.31,43,596.284,0.0283397,0.801742,43,-0.104876,0.965041,2192.25,88,616.067,0.0801193,88
AMERICAN BEAUTY,Peter Pan,1550.54,90,0,0.0580442,1.20106,122,-0.281025,0.906325,1832.18,10,0,0.00545798,1.11107,52,0.82089,1.27363,3382.72,100,0,0.029562,174
ARGOSY,Unisea,4535.67,241,0,0.0531344,0.982373,293,-0.138529,0.953824,5261.25,183,1294.14,0.0347826,1.08848,183,-0.367726,0.877425,9796.92,424,1294.14,0.14958,476
NORTHWEST EXPLORER,Akutan pollock,4996.77,345,0,0.0690446,1.09279,359,-0.606174,0.797942,3286.73,381,1304.89,0.115921,0.801469,94,-3.66113,0.333333,8283.5,726,1304.89,0.213592,453
DOMINATOR,Akutan pollock,5179.73,202,0,0.0389982,1.03447,352,0.276836,1.09228,7466.71,394,980.864,0.0527676,0.992731,215,-1.10244,0.632519,12646.4,596,980.864,0.0890859,567
PERSEVERANCE,Akutan pollock,108.001,0,0,0,1,7,1.40909,1.4697,0,0,,,,,,,108.001,0,0,0,7
NORTHERN PATRIOT,Akutan pollock,6366.9,260,0,0.0408362,0.976677,409,0.22332,1.07444,9058.96,431,1132.78,0.0475772,1.08316,284,-0.89264,0.702453,15425.9,691,1132.78,0.0741607,693
ARCTIC WIND,Westward,3579.08,136,0,0.0379986,1.00451,236,0.305264,1.10175,6285.86,179,134.552,0.0284766,1.03397,170,-0.11103,0.96299,9864.94,315,134.552,0.0513026,406
OCEAN LEADER,Peter Pan,915.552,22,0,0.0240292,1.19421,72,0.710884,1.23696,2217.78,33,0,0.0148798,1.15481,65,0.439933,1.14664,3133.33,55,0,0.0175532,137
FIERCE ALLEGIANCE,Unisea,4852.7,282,242.366,0.058112,0.944226,316,-0.284974,0.905009,7802.34,169,0,0.0216602,1.13681,228,0.166671,1.05556,12655,451,242.366,0.035511,544
PACIFIC VIKING,Akutan pollock,1794.13,138,0,0.0769173,0.829468,98,-0.832275,0.722575,3561.38,256,526.666,0.0718822,0.910528,95,-1.87189,0.376038,5355.52,394,526.666,0.152664,193
HALF MOON BAY,Northern Victor,766.852,37,0,0.0482492,0.949745,47,0.0048556,1.00162,3219.64,87,43.1587,0.0270217,1.04539,87,-0.0516083,0.982797,3986.49,124,43.1587,0.0382167,134
ROYAL AMERICAN,Akutan pollock,2555.06,112,0,0.0438345,1.05739,177,0.133981,1.04466,6266.42,137,0,0.0218626,1.16529,188,0.158109,1.0527,8821.49,249,0,0.0282265,365
LESLIE LEE,Akutan pollock,1200.82,32,0,0.0266485,0.982425,77,0.634889,1.21163,2076.61,12,0,0.00577864,1.16821,62,0.808173,1.26939,3277.43,44,0,0.0134251,139
MARCY J,Akutan pollock,503.586,14,0,0.0278006,1.05988,35,0.600456,1.20015,625.585,3,0,0.00479551,1.07705,17,0.846366,1.28212,1129.17,17,0,0.0150553,52
LISA MELINDA,Akutan pollock,422.146,50,0,0.118442,0.964668,26,-2.03932,0.333333,0,0,,,,,,,422.146,50,0,0.118442,26
HICKORY WIND,Westward,146.46,24,122.452,0.163867,1.11712,19,-3.36117,0.333333,1053.9,81,0,0.0768572,0.835129,22,-2.06563,0.333333,1200.36,105,122.452,0.124734,41
GOLD RUSH,Northern Victor,532.765,31,0,0.058187,0.976467,34,-0.28462,0.905127,1546.05,17,0,0.0109958,1.16206,46,0.596625,1.19888,2078.81,48,0,0.0230901,80
COLLIER BROTHERS,Northern Victor,145.627,14,64.8721,0.0961361,1.04368,14,-1.38913,0.536956,0,0,,,,,,,145.627,14,64.8721,0.114015,14
OCEAN HOPE 3,Westward,600.418,88,406.217,0.146565,0.847137,56,-2.86161,0.333333,462.679,15,0,0.0324199,1.00986,12,-0.269431,0.91019,1063.1,103,406.217,0.091199,68
ELIZABETH F,Peter Pan,865.281,55,0,0.0635631,1.0928,62,-0.441508,0.852831,855.181,5,0,0.00584671,1.14527,25,0.804144,1.26805,1720.46,60,0,0.0348743,87
OCEANIC,Peter Pan,1351.85,63,0,0.0466029,1.11765,99,0.0528939,1.01763,2135.26,10,0,0.00468326,1.17162,64,0.852567,1.28419,3487.11,73,0,0.0209342,163
MAR-GUN,Mothership,272.288,1,0,0.00367258,1.1435,20,1.30263,1.43421,422.962,0,0,0,1.12018,12,1.0398,1.3466,695.25,1,0,0.00143833,32
EXCALIBUR II,Northern Victor,1181.25,76,0,0.0643387,1.0293,80,-0.464404,0.845199,1284.01,16,0,0.012461,1.15773,38,0.537187,1.17906,2465.26,92,0,0.0373186,118
WALTER N,Peter Pan,1363.24,36,0,0.0264077,1.08977,97,0.642117,1.21404,1927.53,13,0,0.00674438,1.14925,57,0.768941,1.25631,3290.77,49,0,0.0148901,154
TRAVELER,Akutan pollock,103.516,5,0,0.0483016,1.06828,7,0.00332566,1.00111,0,0,,,,,,,103.516,5,0,0.0483016,7
MISS BERDIE,Northern Victor,200.898,10,0,0.0497766,0.974598,12,-0.0396101,0.986797,0,0,,,,,,,200.898,10,0,0.0497766,12
VANGUARD,Unalaska,315.14,8,0,0.0253855,1.21067,25,0.670549,1.22352,290.97,6,0,0.0206207,1.11157,8,0.207037,1.06901,606.11,14,0,0.0230981,33
PACIFIC CHALLENGER,Peter Pan,533.528,13,0,0.0243661,1.14466,40,0.700534,1.23351,590.686,100,1316.52,0.169295,0.815318,40,-5.80803,0.333333,1124.21,113,1316.52,0.462566,80
PACIFIC RAM,Akutan pollock,166.092,1,0,0.00602077,0.757766,8,1.23401,1.41134,307.148,0,0,0,1.16789,9,1.03964,1.34655,473.24,1,0,0.00211309,17
ALYESKA,Westward,858.067,6,0,0.00699246,1.08014,61,1.20738,1.40246,0,0,,,,,,,858.067,6,0,0.00699246,61
MARK I,Akutan pollock,150.314,3,0,0.0199582,1.01929,10,0.828299,1.2761,0,0,,,,,,,150.314,3,0,0.0199582,10
SUNSET BAY,Northern Victor,379.35,4,0,0.0105444,1.09686,27,1.1028,1.3676,2125.05,86,0,0.0404696,0.778005,42,-0.595803,0.801399,2504.4,90,0,0.0359367,69
CAITLIN ANN,Westward,620.419,19,0,0.0306245,1.05147,42,0.518325,1.17278,4878.77,131,0,0.026851,1.13617,142,-0.0447853,0.985072,5499.19,150,0,0.0272767,184
MAJESTY,Akutan pollock,0,0,,,,,,,4094.62,95,0,0.0232012,1.13339,119,0.103354,1.03445,4094.62,95,0,0.0232012,119
GOLDEN PISCES,Akutan pollock,0,0,,,,,,,1896.2,28,0,0.0147663,1.17208,57,0.444338,1.14811,1896.2,28,0,0.0147663,57
WESTERN DAWN,Unalaska,0,0,,,,,,,1644.43,52,0,0.0316218,1.12673,47,-0.237565,0.920812,1644.43,52,0,0.0316218,47
SEEKER,Akutan pollock,0,0,,,,,,,860.31,98,84.7799,0.113912,1.02638,24,-3.56276,0.333333,860.31,98,84.7799,0.119565,24

TOTAL,,250082,12457,1804.72,0.0498117,,16754,,,353822,12698,30442,0.0358881,,9416,,,603903,25155,32246.7,0.041654,26170
