,,A Season,,,,,,,,B Season,,,,,,,,2004
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
AMERICAN BEAUTY,Peter Pan,630.383,6,0,0.00951802,1.19725,49,1.21782,1.40594,807.169,11,0,0.0136279,1.17368,25,0.47857,1.15952,1437.55,17,0,0.0118257,74
FIERCE ALLEGIANCE,Unisea,2618.18,136,0,0.0519445,0.939861,160,-0.321551,0.892816,5512.33,32,0,0.00580517,1.1573,173,0.759357,1.25312,8130.51,168,0,0.0206629,333
ALYESKA,Westward,556.526,14,0,0.0251561,1.0235,37,0.650785,1.21693,408.144,19,0,0.0465522,1,11,-0.682411,0.77253,964.67,33,0,0.0342086,48
LESLIE LEE,Akutan pollock,1204.5,52,0,0.0431715,0.948027,74,-0.00225183,0.999249,2125.32,1,0,0.000470516,1.18985,68,0.944379,1.31479,3329.82,53,0,0.0159168,142
EXCALIBUR II,Northern Victor,1197.38,47,0,0.0392524,1.04124,81,0.139987,1.04666,1476.62,1,0,0.000677222,1.16111,46,0.936243,1.31208,2674,48,0,0.0179506,127
GOLD RUSH,Northern Victor,960.736,47,0,0.0489208,0.999676,62,-0.210823,0.929726,947.882,1,0,0.00105498,1.17877,30,0.922238,1.30741,1908.62,48,0,0.0251491,92
WALTER N,Peter Pan,1751.33,43,0,0.0245527,1.04457,119,0.674225,1.22474,1731.48,3,0,0.00173262,1.14797,54,0.899295,1.29977,3482.82,46,0,0.0132077,173
ELIZABETH F,Peter Pan,1273.62,35,0,0.0274808,1.08929,90,0.56731,1.1891,327.96,0,0,0,1.11627,9,0.958642,1.31955,1601.58,35,0,0.0218535,99
TRAVELER,Akutan pollock,108.792,3,0,0.0275755,1.01732,7,0.562588,1.18753,159.111,0,0,0,1.14468,4,0.95842,1.31947,267.903,3,0,0.0111981,11
OCEANIC,Peter Pan,962.156,15,0,0.01559,1.02018,63,0.998333,1.33278,1180.89,0,0,0,1.19493,38,0.959764,1.31992,2143.05,15,0,0.00699938,101
PACIFIC RAM,Akutan pollock,100.253,39,0,0.389015,0.939965,6,-12.5274,0.333333,0,0,,,,,,,100.253,39,0,0.389015,6
LISA MELINDA,Akutan pollock,541.608,27,0,0.0498516,0.975466,34,-0.244387,0.918538,0,0,,,,,,,541.608,27,0,0.0498516,34
MARCY J,Akutan pollock,498.911,12,0,0.0240524,0.94941,30,0.690714,1.23024,107.132,2,0,0.0186685,1.13099,3,0.300481,1.10016,606.044,14,0,0.0231006,33
HICKORY WIND,Westward,449.98,2,0,0.00444464,0.884269,25,1.40125,1.46708,887.566,67,0,0.0754873,1.07326,25,-1.70361,0.432128,1337.55,69,0,0.051587,50
OCEAN HOPE 3,Westward,1127.84,77,0,0.0682723,0.84579,62,-0.91314,0.69562,1770.41,59,0,0.0333255,1.10175,53,-0.216519,0.927827,2898.25,136,0,0.0469248,115
WESTERN DAWN,Unalaska,1100.99,48,0,0.0435972,0.924785,66,-0.0177009,0.9941,1467.39,8,0,0.00545186,1.1243,44,0.767661,1.25589,2568.38,56,0,0.0218036,110
VANGUARD,Unalaska,141.422,0,0,0,1.11153,10,1.56139,1.52046,420.137,2,0,0.00476035,1.07107,12,0.790939,1.26365,561.559,2,0,0.00356152,22
TOPAZ,Peter Pan,282.234,9,0,0.0318884,1.10275,20,0.406527,1.13551,144.753,0,0,0,1.1694,4,0.958401,1.31947,426.987,9,0,0.0210779,24
MISS BERDIE,Northern Victor,417.659,17,0,0.040703,0.894724,24,0.0872047,1.02907,0,0,,,,,,,417.659,17,0,0.040703,24
MAJESTY,Akutan pollock,0,0,,,,,,,3918.74,9,0,0.00229666,1.10618,117,0.882001,1.294,3918.74,9,0,0.00229666,117
GOLDEN PISCES,Akutan pollock,0,0,,,,,,,951.484,0,0,0,1.19642,30,0.959463,1.31982,951.484,0,0,0,30
EXODUS,Akutan pollock,0,0,,,,,,,1767.24,4,0,0.00226342,1.11593,53,0.880591,1.29353,1767.24,4,0,0.00226342,53
OCEAN LEADER,Peter Pan,0,0,,,,,,,1725.02,12,0,0.00695644,1.22617,57,0.714793,1.23826,1725.02,12,0,0.00695644,57
MAR-GUN,Mothership,0,0,,,,,,,442.279,2,0,0.00452204,1.09408,13,0.799365,1.26645,442.279,2,0,0.00452204,13
COLLIER BROTHERS,Northern Victor,0,0,,,,,,,542.727,4,0,0.00737019,1.16423,17,0.699047,1.23302,542.727,4,0,0.00737019,17
PEGGY JO,Akutan pollock,0,0,,,,,,,1478.08,196,246.31,0.132604,1.07189,50,-3.72281,0.333333,1478.08,196,246.31,0.296916,50
SEEKER,Akutan pollock,0,0,,,,,,,1386.27,45,0,0.0324612,1.1411,43,-0.185894,0.938035,1386.27,45,0,0.0324612,43
PACIFIC CHALLENGER,Peter Pan,0,0,,,,,,,226.341,17,407.086,0.075108,1.00917,17,-1.68964,0.436786,226.341,17,407.086,0.410466,17

TOTAL,,254605,10187,337.297,0.040011,,16594,,,354968,14602,8851.38,0.0411362,,9760,,,609573,24789,9188.67,0.0406662,26354
