,,A Season,,,,,,,B Season,,,,,,,2003
Vessel Name,Coop,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credit Factor,Credits,z-score,q-value,Pollock,Bycatch,Uncaught Pollock,Bycatch Rate,Credits
AURORA,Unisea,8996.06,468,0,0.0520228,1,851,0.0891354,1,13931.1,167,0,0.0119876,1,520,0.0671391,1,22927.2,635,0,0.0276964,1371
COLUMBIA,Akutan pollock,3814.87,330,0,0.0865037,1,361,-1.16046,1,4933.9,234,232.938,0.0480753,1,184,-1.94009,1,8748.77,564,232.938,0.0644662,545
NORTHERN PATRIOT,Akutan pollock,7641.31,661,0,0.0865035,1,723,-1.16045,1,9587.96,118,0,0.0123071,1,358,0.0493656,1,17229.3,779,0,0.0452138,1081
DOMINATOR,Akutan pollock,5572.57,246,0,0.0441448,1,527,0.374634,1,5518.58,113,0,0.0204763,1,206,-0.405012,1,11091.1,359,0,0.0323682,733
MAJESTY,Akutan pollock,1299.3,49,0,0.0377126,1,123,0.60774,1,4035.26,4,0,0.000991261,1,150,0.678764,1,5334.56,53,0,0.00993521,273
BERING ROSE,Unalaska,4953.19,160,0,0.0323024,1,468,0.803803,1,7606.12,833,391.046,0.105196,1,284,-5.11723,1,12559.3,993,391.046,0.0790649,752
MORNING STAR,Unalaska,4553.42,356,0,0.0781831,1,431,-0.858915,1,6845.31,352,0,0.0514221,1,255,-2.12625,1,11398.7,708,0,0.0621122,686
OCEAN EXPLORER,Akutan pollock,3501.49,140,0,0.0399829,1,331,0.525461,1,5497.38,8,0,0.00145524,1,205,0.652957,1,8998.88,148,0,0.0164465,536
COMMODORE,Northern Victor,1213.91,104,0,0.0856732,1,114,-1.13036,1,3896.09,96,0,0.0246401,1,145,-0.636607,1,5110,200,0,0.0391389,259
SEA WOLF,Unalaska,4361.97,231,0,0.0529577,1,413,0.0552553,1,6385.2,414,0,0.0648374,1,238,-2.87242,1,10747.2,645,0,0.0600158,651
ALASKA ROSE,Unalaska,4877.79,233,0,0.0477676,1,461,0.243345,1,7176.58,187,0,0.026057,1,268,-0.715416,1,12054.4,420,0,0.0348422,729
GLADIATOR,Akutan pollock,4702.22,185,0,0.0393431,1,445,0.548649,1,4008.35,48,0,0.011975,1,149,0.067838,1,8710.57,233,0,0.0267491,594
MISS BERDIE,Northern Victor,101.535,9,0,0.0886394,1,9,-1.23785,1,210.146,1,0,0.0047586,1,7,0.469221,1,311.681,10,0,0.0320841,16
DESTINATION,Unalaska,5866.72,331,0,0.0564199,1,555,-0.0702157,1,8933.97,276,0,0.0308933,1,333,-0.984418,1,14800.7,607,0,0.0410116,888
ARCTIC EXPLORER,Akutan pollock,5082.82,377,0,0.0741714,1,481,-0.713533,1,11738.5,90,0,0.00766708,1,438,0.307449,1,16821.3,467,0,0.0277624,919
OCEAN LEADER,Peter Pan,520.135,3,0,0.00576773,1,49,1.76542,1,0,0,0,nan,1,0,,,520.135,3,0,0.00576773,49
SUNSET BAY,Northern Victor,1398.78,83,0,0.0593375,1,132,-0.175951,1,0,0,0,nan,1,0,,,1398.78,83,0,0.0593375,132
ALYESKA,Westward,597.94,39,0,0.065224,1,56,-0.389276,1,0,0,0,nan,1,0,,,597.94,39,0,0.065224,56
ARCTIC WIND,Westward,3722.04,128,0,0.0343898,1,352,0.728158,1,5535.89,5,0,0.000903198,1,206,0.683662,1,9257.92,133,0,0.0143661,558
ANITA J,Northern Victor,3410.44,190,0,0.0557113,1,322,-0.0445351,1,3297.79,130,0,0.0394203,1,123,-1.4587,1,6708.23,320,0,0.0477026,445
WALTER N,Peter Pan,1896.48,71,0,0.0374377,1,179,0.617699,1,1531.35,5,0,0.0032651,1,57,0.552291,1,3427.83,76,0,0.0221715,236
FIERCE ALLEGIANCE,Unisea,3021.58,204,0,0.0675144,1,286,-0.472282,1,5708.64,2,0,0.000350346,1,213,0.714412,1,8730.22,206,0,0.0235962,499
AMERICAN BEAUTY,Peter Pan,676.637,2,0,0.00295579,1,64,1.86733,1,2394.4,3,0,0.00125292,1,89,0.66421,1,3071.04,5,0,0.00162811,153
ELIZABETH F,Peter Pan,874.258,21,0,0.0240204,1,82,1.10395,1,772.775,3,0,0.00388211,1,28,0.517972,1,1647.03,24,0,0.0145717,110
OCEAN HOPE 3,Westward,1002.92,103,104.024,0.114585,1,94,-2.17811,1,1722.32,12,0,0.00696733,1,64,0.346369,1,2725.25,115,104.024,0.042198,158
NORDIC FURY,Northern Victor,331.855,69,0,0.207922,1,31,-5.56068,1,1437.05,2,0,0.00139174,1,53,0.656489,1,1768.91,71,0,0.0401378,84
TRAVELER,Akutan pollock,104.882,6,0,0.0572074,1,9,-0.0987535,1,155.5,0,0,0,1,5,0.733899,1,260.381,6,0,0.0230431,14
WESTERN DAWN,Unalaska,954.87,80,0,0.0837811,1,90,-1.06179,1,1500.43,2,0,0.00133295,1,56,0.659759,1,2455.3,82,0,0.0333972,146
GOLD RUSH,Northern Victor,647.574,42,0,0.0648574,1,61,-0.375993,1,1823.97,0,0,0,1,68,0.733899,1,2471.54,42,0,0.0169934,129
TOPAZ,Peter Pan,575.089,18,0,0.0312995,1,54,0.84015,1,304.739,0,0,0,1,11,0.733899,1,879.828,18,0,0.0204586,65
LESLIE LEE,Akutan pollock,1728.19,108,0,0.0624932,1,163,-0.290312,1,1642.73,0,0,0,1,61,0.733899,1,3370.92,108,0,0.0320387,224
HICKORY WIND,Westward,313.068,25,0,0.0798548,1,29,-0.9195,1,1528.87,15,0,0.00981117,1,57,0.188192,1,1841.94,40,0,0.0217163,86
OCEANIC,Peter Pan,398.37,23,0,0.0577353,1,37,-0.117886,1,1628.68,0,0,0,1,60,0.733899,1,2027.05,23,0,0.0113465,97
VANGUARD,Unalaska,145.638,4,0,0.0274653,1,13,0.979101,1,143.55,2,0,0.0139324,1,5,-0.0410371,1,289.188,6,0,0.0207477,18
EXODUS,Akutan pollock,0,0,0,nan,1,0,,,1886.89,4,0,0.00211989,1,70,0.615989,1,1886.89,4,0,0.00211989,70
GOLDEN PISCES,Akutan pollock,0,0,0,nan,1,0,,,1034.8,0,0,0,1,38,0.733899,1,1034.8,0,0,0,38
HALF MOON BAY,Northern Victor,0,0,0,nan,1,0,,,2979.47,134,192.89,0.0412692,1,111,-1.56153,1,2979.47,134,192.89,0.0449744,111
SEEKER,Akutan pollock,0,0,0,nan,1,0,,,2344.39,5,0,0.00213275,1,87,0.615273,1,2344.39,5,0,0.00213275,87
LISA MELINDA,Akutan pollock,0,0,0,nan,1,0,,,550.155,0,0,0,1,20,0.733899,1,550.155,0,0,0,20
PACIFIC RAM,Akutan pollock,0,0,0,nan,1,0,,,201.81,0,0,0,1,7,0.733899,1,201.81,0,0,0,7
BLUE FOX,Akutan pollock,0,0,0,nan,1,0,,,837.477,0,0,0,1,31,0.733899,1,837.477,0,0,0,31
COLLIER BROTHERS,Northern Victor,0,0,0,nan,1,0,,,201.292,0,0,0,1,7,0.733899,1,201.292,0,0,0,7
PREDATOR,Akutan pollock,0,0,0,nan,1,0,,,2074.04,8,0,0.00385721,1,77,0.519357,1,2074.04,8,0,0.00385721,77
MARCY J,Akutan pollock,0,0,0,nan,1,0,,,879.079,5,0,0.00568777,1,32,0.417539,1,879.079,5,0,0.00568777,32
PEGGY JO,Akutan pollock,0,0,0,nan,1,0,,,2108.42,8,0,0.00379431,1,78,0.522856,1,2108.42,8,0,0.00379431,78
MARK I,Akutan pollock,0,0,0,nan,1,0,,,105.235,1,0,0.0095025,1,3,0.20536,1,105.235,1,0,0.0095025,3
MAR-GUN,Mothership,0,0,0,nan,1,0,,,144.996,0,0,0,1,5,0.733899,1,144.996,0,0,0,5
PACIFIC CHALLENGER,Peter Pan,0,0,0,nan,1,0,,,277.476,1,0,0.00360392,1,10,0.533445,1,277.476,1,0,0.00360392,10

TOTAL,,251798,13327,802.833,0.0529274,,23805,,,380387,7144,1212.29,0.0187809,,14173,,,632185,20471,2015.12,0.0323814,37978
